row,file,date,imageNo,image,multipleEmbNotes,strain,spn4,condition,transcript,cell_stage,total_no_RNA,No_RNA_clusters,No_RNA_in_clusters,fraction_RNA_in_clusters,avg_no_RNA_per_cluster
1058,mex-5.csv,211105,Image_23,211105_Image_23,NA,N2,spn4_wt,N2,mex-5,4-cell,10634,359,3165,0.297630243,8.816155989
1059,mex-5.csv,211109,Image_02,211109_Image_02,NA,N2,spn4_wt,N2,mex-5,4-cell,18584,709,10012,0.538743005,14.1212976
1060,mex-5.csv,211109,Image_04,211109_Image_04,NA,N2,spn4_wt,N2,mex-5,4-cell,15548,627,8457,0.54392848,13.48803828
1061,mex-5.csv,211109,Image_06,211109_Image_06,NA,N2,spn4_wt,N2,mex-5,4-cell,14421,562,7414,0.514111365,13.19217082
1062,mex-5.csv,211105,Image_03,211105_Image_03,NA,N2,spn4_wt,N2,mex-5,8-11-cell,8120,356,3733,0.459729064,10.48595506
1063,mex-5.csv,211105,Image_04,211105_Image_04,NA,N2,spn4_wt,N2,mex-5,8-11-cell,12586,494,5705,0.453281424,11.548583
1064,mex-5.csv,211105,Image_09,211105_Image_09,NA,N2,spn4_wt,N2,mex-5,8-11-cell,6889,294,2912,0.42270286,9.904761905
1065,mex-5.csv,211105,Image_12,211105_Image_12,NA,N2,spn4_wt,N2,mex-5,8-11-cell,7266,289,2952,0.406275805,10.21453287
1066,mex-5.csv,211105,Image_19,211105_Image_19,NA,N2,spn4_wt,N2,mex-5,8-11-cell,11393,477,6160,0.540682875,12.91404612
1067,mex-5.csv,211109,Image_01,211109_Image_01,NA,N2,spn4_wt,N2,mex-5,8-11-cell,8365,394,4301,0.514166169,10.91624365
1068,mex-5.csv,211109,Image_09,211109_Image_09,NA,N2,spn4_wt,N2,mex-5,8-11-cell,10923,431,5821,0.532912204,13.50580046
1069,mex-5.csv,211109,Image_10,211109_Image_10,NA,N2,spn4_wt,N2,mex-5,8-11-cell,9264,403,5289,0.570919689,13.12406948
1070,mex-5.csv,211105,Image_01,211105_Image_01,NA,N2,spn4_wt,N2,mex-5,12-15-cell,2344,85,758,0.32337884,8.917647059
1071,mex-5.csv,211105,Image_05,211105_Image_05,NA,N2,spn4_wt,N2,mex-5,12-15-cell,4744,182,1926,0.405986509,10.58241758
1072,mex-5.csv,211105,Image_06,211105_Image_06,NA,N2,spn4_wt,N2,mex-5,12-15-cell,2430,96,997,0.410288066,10.38541667
1073,mex-5.csv,211105,Image_16,211105_Image_16,NA,N2,spn4_wt,N2,mex-5,12-15-cell,6854,270,2489,0.363145608,9.218518519
1074,mex-5.csv,211105,Image_18,211105_Image_18,NA,N2,spn4_wt,N2,mex-5,12-15-cell,4404,189,1633,0.370799273,8.64021164
1075,mex-5.csv,211105,Image_20,211105_Image_20,NA,N2,spn4_wt,N2,mex-5,12-15-cell,4978,222,1852,0.372036963,8.342342342
1076,mex-5.csv,211109,Image_05,211109_Image_05,NA,N2,spn4_wt,N2,mex-5,12-15-cell,5567,212,2737,0.491647207,12.91037736
1077,mex-5.csv,211109,Image_08,211109_Image_08,NA,N2,spn4_wt,N2,mex-5,12-15-cell,6594,247,3361,0.509705793,13.60728745
1078,mex-5.csv,211109,Image_11,211109_Image_11,NA,N2,spn4_wt,N2,mex-5,12-15-cell,2817,105,1175,0.417110401,11.19047619
1079,mex-5.csv,211105,Image_22,211105_Image_22,NA,N2,spn4_wt,N2,mex-5,16-28-cell,3746,116,1329,0.35477843,11.45689655
1080,mex-5.csv,211105,Image_08,211105_Image_08_top,top,N2,spn4_wt,N2,mex-5,16-28-cell,885,21,310,0.350282486,14.76190476
1081,mex-5.csv,211105,Image_08,211105_Image_08_bottom,bottom,N2,spn4_wt,N2,mex-5,16-28-cell,2156,75,731,0.339053803,9.746666667
1082,mex-5.csv,211105,Image_24,211105_Image_24,NA,N2,spn4_wt,N2,mex-5,16-28-cell,1246,31,275,0.22070626,8.870967742
1083,mex-5.csv,211109,Image_07,211109_Image_07_right,right,N2,spn4_wt,N2,mex-5,16-28-cell,1380,30,803,0.581884058,26.76666667
1084,mex-5.csv,211109,Image_07,211109_Image_07_left,left,N2,spn4_wt,N2,mex-5,16-28-cell,1760,34,1005,0.571022727,29.55882353
1085,mex-5.csv,211109,Image_12,211109_Image_12,NA,N2,spn4_wt,N2,mex-5,16-28-cell,1038,32,439,0.422928709,13.71875
1086,mex-5.csv,211109,Image_13,211109_Image_13,NA,N2,spn4_wt,N2,mex-5,16-28-cell,1341,32,443,0.330350485,13.84375
1087,nasp-2.csv,211105,Image_21,211105_Image_21,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,8-11-cell,24081,533,16385,0.680411943,30.74108818
1088,nasp-2.csv,211105,Image_24,211105_Image_24,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,8-11-cell,14064,440,7937,0.564348692,18.03863636
1089,nasp-2.csv,211105,Image_25,211105_Image_25,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,8-11-cell,20871,780,14196,0.680178238,18.2
1090,nasp-2.csv,211105,Image_27,211105_Image_27,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,8-11-cell,4977,137,1431,0.287522604,10.44525547
1091,nasp-2.csv,211105,Image_33,211105_Image_33,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,8-11-cell,18917,547,12570,0.664481683,22.97989031
1092,nasp-2.csv,211105,Image_36,211105_Image_36,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,8-11-cell,23106,903,15627,0.67631784,17.30564784
1093,nasp-2.csv,211105,Image_01,211105_Image_01,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,8-11-cell,21030,753,11701,0.556395625,15.53917663
1094,nasp-2.csv,211109,Image_07,211109_Image_07,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,8-11-cell,25178,977,15910,0.631900866,16.28454452
1095,nasp-2.csv,211105,Image_16,211105_Image_16,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,2-cell,25938,715,17992,0.693654098,25.16363636
1096,nasp-2.csv,211105,Image_12,211105_Image_12,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,2-cell,23877,395,17790,0.745068476,45.03797468
1097,nasp-2.csv,211105,Image_24,211105_Image_24,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,2-cell,25856,663,18120,0.700804455,27.33031674
1098,nasp-2.csv,211105,Image_25,211105_Image_25,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,2-cell,21502,509,16138,0.750534834,31.70530452
1099,nasp-2.csv,211109,Image_01,211109_Image_01,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,2-cell,26449,852,16841,0.636734848,19.76643192
1100,nasp-2.csv,211109,Image_02,211109_Image_02,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,2-cell,17911,698,9064,0.50605773,12.98567335
1101,nasp-2.csv,211109,Image_10,211109_Image_10,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,2-cell,24990,885,13854,0.554381753,15.65423729
1102,nasp-2.csv,211109,Image_11,211109_Image_11,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,2-cell,23501,1019,11538,0.490957832,11.32286555
1103,nasp-2.csv,211105,Image_07,211105_Image_07,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,2-cell,19210,523,13204,0.687350338,25.24665392
1104,nasp-2.csv,211105,Image_09,211105_Image_09,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,2-cell,29809,897,20780,0.697104901,23.16610925
1105,nasp-2.csv,211105,Image_19,211105_Image_19,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,2-cell,18650,528,11351,0.608632708,21.49810606
1106,nasp-2.csv,211105,Image_23,211105_Image_23,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,2-cell,20372,724,12388,0.608089535,17.11049724
1107,nasp-2.csv,211109,Image_09,211109_Image_09,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,2-cell,22215,932,10864,0.489038938,11.65665236
1108,nasp-2.csv,211109,Image_21,211109_Image_21,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,2-cell,22131,863,12290,0.555329628,14.2410197
1109,nasp-2.csv,211109,Image_25,211109_Image_25,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,2-cell,19174,858,8614,0.449254198,10.03962704
1110,nasp-2.csv,211109,Image_26,211109_Image_26,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,2-cell,17119,701,7660,0.447456043,10.92724679
1111,nasp-2.csv,211105,Image_34,211105_Image_34,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,4-cell,21287,666,13190,0.619627002,19.8048048
1112,nasp-2.csv,211105,Image_35,211105_Image_35,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,4-cell,25469,911,16672,0.654599709,18.30076839
1113,nasp-2.csv,211105,Image_36,211105_Image_36,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,4-cell,24737,586,18102,0.731778308,30.89078498
1114,nasp-2.csv,211105,Image_38,211105_Image_38,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,4-cell,20847,529,13523,0.648678467,25.56332703
1115,nasp-2.csv,211109,Image_04,211109_Image_04,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,4-cell,14890,485,8082,0.54278039,16.66391753
1116,nasp-2.csv,211109,Image_15,211109_Image_15,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,4-cell,16191,598,7050,0.435427089,11.78929766
1117,nasp-2.csv,211109,Image_18,211109_Image_18,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,4-cell,15744,572,8512,0.540650407,14.88111888
1118,nasp-2.csv,211109,Image_20,211109_Image_20,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,4-cell,20307,704,8701,0.42847294,12.359375
1119,nasp-2.csv,211105,Image_12,211105_Image_12,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,4-cell,25610,725,17362,0.677938305,23.94758621
1120,nasp-2.csv,211105,Image_29,211105_Image_29,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,4-cell,20006,564,12743,0.636958912,22.59397163
1121,nasp-2.csv,211105,Image_37,211105_Image_37,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,4-cell,12801,482,5466,0.426997891,11.34024896
1122,nasp-2.csv,211105,Image_39,211105_Image_39,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,4-cell,29411,921,19826,0.674101527,21.52660152
1123,nasp-2.csv,211105,Image_40,211105_Image_40,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,4-cell,26523,876,16567,0.624627682,18.91210046
1124,nasp-2.csv,211109,Image_16,211109_Image_16,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,4-cell,25401,1022,13260,0.522026692,12.97455969
1125,nasp-2.csv,211109,Image_19,211109_Image_19,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,4-cell,21648,893,11493,0.530903548,12.87010078
1126,nasp-2.csv,211109,Image_24,211109_Image_24,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,4-cell,25460,823,15195,0.596818539,18.46294046
1127,nasp-2.csv,211109,Image_28,211109_Image_28,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,4-cell,11545,458,5836,0.505500217,12.74235808
1128,nasp-2.csv,211105,Image_03,211105_Image_03,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,8-11-cell,26618,578,18713,0.703020512,32.37543253
1129,nasp-2.csv,211105,Image_30,211105_Image_30,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,8-11-cell,23306,905,12937,0.555093109,14.29502762
1130,nasp-2.csv,211105,Image_04,211105_Image_04,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,8-11-cell,22560,726,14038,0.622251773,19.33608815
1131,nasp-2.csv,211105,Image_31,211105_Image_31,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,8-11-cell,24882,825,16585,0.666546098,20.1030303
1132,nasp-2.csv,211105,Image_37,211105_Image_37,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,8-11-cell,21936,831,10871,0.495578045,13.08182912
1133,nasp-2.csv,211109,Image_13,211109_Image_13,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,8-11-cell,24650,886,14249,0.578052738,16.08239278
1134,nasp-2.csv,211109,Image_17,211109_Image_17,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,8-11-cell,23864,881,13085,0.548315454,14.85244041
1135,nasp-2.csv,211109,Image_23,211109_Image_23,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,8-11-cell,20954,671,10651,0.508303904,15.8733234
1136,nasp-2.csv,211109,Image_27,211109_Image_27,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,8-11-cell,10756,393,5453,0.506972852,13.87531807
1137,nasp-2.csv,211105,Image_10,211105_Image_10,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,12-15-cell,21755,749,13895,0.638703746,18.55140187
1138,nasp-2.csv,211105,Image_15,211105_Image_15,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,12-15-cell,21864,820,14772,0.675631175,18.01463415
1139,nasp-2.csv,211105,Image_26,211105_Image_26_upper_left,upper,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,12-15-cell,25815,727,19466,0.754057718,26.77579092
1140,nasp-2.csv,211105,Image_26,211105_Image_26_lower_right,lower,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,12-15-cell,24938,549,19663,0.788475419,35.81602914
1141,nasp-2.csv,211105,Image_28,211105_Image_28,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,12-15-cell,21091,742,13474,0.638850695,18.15902965
1142,nasp-2.csv,211109,Image_06,211109_Image_06,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,12-15-cell,11905,456,5232,0.43947921,11.47368421
1143,nasp-2.csv,211109,Image_10,211109_Image_10,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,12-15-cell,22872,748,13611,0.595094439,18.19652406
1144,nasp-2.csv,211109,Image_12,211109_Image_12,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,12-15-cell,20020,829,10690,0.533966034,12.89505428
1145,nasp-2.csv,211109,Image_14,211109_Image_14,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,12-15-cell,23992,860,13724,0.572024008,15.95813953
1146,nasp-2.csv,211105,Image_05,211105_Image_05,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,12-15-cell,21235,655,14245,0.670826466,21.7480916
1147,nasp-2.csv,211105,Image_06,211105_Image_06,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,12-15-cell,26389,750,17639,0.668422449,23.51866667
1148,nasp-2.csv,211105,Image_32,211105_Image_32,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,12-15-cell,18711,728,11868,0.634279301,16.3021978
1149,nasp-2.csv,211105,Image_33,211105_Image_33,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,12-15-cell,20600,716,11991,0.582087379,16.7472067
1150,nasp-2.csv,211109,Image_01,211109_Image_01,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,12-15-cell,23326,905,13160,0.564177313,14.54143646
1151,nasp-2.csv,211109,Image_03,211109_Image_03,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,12-15-cell,23632,823,13284,0.56211916,16.14094775
1152,nasp-2.csv,211109,Image_05,211109_Image_05,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,12-15-cell,24170,819,13841,0.572652048,16.8998779
1153,nasp-2.csv,211109,Image_22,211109_Image_22,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,12-15-cell,19621,728,10814,0.551144182,14.8543956
1154,nasp-2.csv,211105,Image_08,211105_Image_08,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,16-28-cell,17053,570,10774,0.631794992,18.90175439
1155,nasp-2.csv,211105,Image_17,211105_Image_17,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,16-28-cell,16010,649,7262,0.453591505,11.18952234
1156,nasp-2.csv,211105,Image_18,211105_Image_18,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,16-28-cell,17845,642,9264,0.519137013,14.42990654
1157,nasp-2.csv,211105,Image_20,211105_Image_20,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,16-28-cell,11699,419,4764,0.407214292,11.3699284
1158,nasp-2.csv,211105,Image_38,211105_Image_38,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,16-28-cell,21336,815,12284,0.575740532,15.07239264
1159,nasp-2.csv,211105,Image_22,211105_Image_22_left,left,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,16-28-cell,19907,690,11474,0.576380168,16.62898551
1160,nasp-2.csv,211105,Image_22,211105_Image_22_right,right,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,16-28-cell,19490,767,10327,0.529861467,13.46414602
1161,nasp-2.csv,211109,Image_08,211109_Image_08,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,nasp-2,16-28-cell,21051,820,12471,0.592418412,15.20853659
1162,nasp-2.csv,211105,Image_02,211105_Image_02,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,16-28-cell,21936,704,14494,0.660740336,20.58806818
1163,nasp-2.csv,211105,Image_11,211105_Image_11,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,16-28-cell,23001,606,15701,0.682622495,25.90924092
1164,nasp-2.csv,211105,Image_13,211105_Image_13,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,16-28-cell,19511,661,12039,0.617036543,18.21331316
1165,nasp-2.csv,211105,Image_14,211105_Image_14,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,16-28-cell,11338,460,5400,0.476274475,11.73913043
1166,nasp-2.csv,211105,Image_23,211105_Image_23,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,16-28-cell,15266,575,8950,0.586270143,15.56521739
1167,nasp-2.csv,211109,Image_01,211109_Image_01,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,16-28-cell,22081,844,11902,0.539015443,14.10189573
1168,nasp-2.csv,211109,Image_07,211109_Image_07,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,16-28-cell,22785,905,11512,0.505244679,12.72044199
1169,nasp-2.csv,211109,Image_17,211109_Image_17,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nasp-2,16-28-cell,16428,667,9244,0.562697833,13.85907046
1170,nasp-2.csv,211105,Image_01,211105_Image_01,NA,N2,spn4_wt,N2,nasp-2,2-cell,16637,613,8493,0.51048867,13.8548124
1171,nasp-2.csv,211105,Image_02,211105_Image_02_upper_left,upper,N2,spn4_wt,N2,nasp-2,2-cell,22252,837,13613,0.611765235,16.26403823
1172,nasp-2.csv,211105,Image_02,211105_Image_02_bottom_right,bottom,N2,spn4_wt,N2,nasp-2,2-cell,12991,467,6634,0.510661227,14.20556745
1173,nasp-2.csv,211105,Image_02,211105_Image_02_bottom_right,bottom,N2,spn4_wt,N2,nasp-2,2-cell,12657,462,5082,0.401516947,11
1174,nasp-2.csv,211105,Image_02,211105_Image_02_bottom_right,bottom,N2,spn4_wt,N2,nasp-2,2-cell,12575,424,3562,0.283260437,8.400943396
1175,nasp-2.csv,211105,Image_07,211105_Image_07,NA,N2,spn4_wt,N2,nasp-2,2-cell,22673,890,12856,0.567018039,14.44494382
1176,nasp-2.csv,211105,Image_14,211105_Image_14,NA,N2,spn4_wt,N2,nasp-2,2-cell,24731,1068,13565,0.54850188,12.70131086
1177,nasp-2.csv,211105,Image_20,211105_Image_20,NA,N2,spn4_wt,N2,nasp-2,2-cell,17405,629,9183,0.527607009,14.59936407
1178,nasp-2.csv,211109,Image_03,211109_Image_03,NA,N2,spn4_wt,N2,nasp-2,2-cell,15501,598,7725,0.498354945,12.9180602
1179,nasp-2.csv,211109,Image_05,211109_Image_05,NA,N2,spn4_wt,N2,nasp-2,2-cell,14423,513,8770,0.608056576,17.09551657
1180,nasp-2.csv,211105,Image_10,211105_Image_10,NA,N2,spn4_wt,N2,nasp-2,4-cell,21539,443,15259,0.708435861,34.44469526
1181,nasp-2.csv,211105,Image_11,211105_Image_11,NA,N2,spn4_wt,N2,nasp-2,4-cell,23914,615,18566,0.776365309,30.18861789
1182,nasp-2.csv,211105,Image_13,211105_Image_13,NA,N2,spn4_wt,N2,nasp-2,4-cell,24851,882,16468,0.66266951,18.67120181
1183,nasp-2.csv,211105,Image_15,211105_Image_15,NA,N2,spn4_wt,N2,nasp-2,4-cell,24788,939,16277,0.656648378,17.3343983
1184,nasp-2.csv,211105,Image_17,211105_Image_17,NA,N2,spn4_wt,N2,nasp-2,4-cell,9747,283,2243,0.230122089,7.925795053
1185,nasp-2.csv,211105,Image_21,211105_Image_21,NA,N2,spn4_wt,N2,nasp-2,4-cell,20749,674,12922,0.622777001,19.17210682
1186,nasp-2.csv,211105,Image_23,211105_Image_23,NA,N2,spn4_wt,N2,nasp-2,4-cell,23622,911,15040,0.636694607,16.50933041
1187,nasp-2.csv,211109,Image_02,211109_Image_02,NA,N2,spn4_wt,N2,nasp-2,4-cell,25071,815,16753,0.668222249,20.55582822
1188,nasp-2.csv,211109,Image_04,211109_Image_04,NA,N2,spn4_wt,N2,nasp-2,4-cell,22463,746,15308,0.681476205,20.52010724
1189,nasp-2.csv,211109,Image_06,211109_Image_06,NA,N2,spn4_wt,N2,nasp-2,4-cell,20368,701,13506,0.663098979,19.26676177
1190,nasp-2.csv,211105,Image_03,211105_Image_03,NA,N2,spn4_wt,N2,nasp-2,8-11-cell,15847,435,9130,0.576134284,20.98850575
1191,nasp-2.csv,211105,Image_04,211105_Image_04,NA,N2,spn4_wt,N2,nasp-2,8-11-cell,24186,917,14761,0.610311751,16.09705562
1192,nasp-2.csv,211105,Image_09,211105_Image_09,NA,N2,spn4_wt,N2,nasp-2,8-11-cell,10982,400,5850,0.532689856,14.625
1193,nasp-2.csv,211105,Image_12,211105_Image_12,NA,N2,spn4_wt,N2,nasp-2,8-11-cell,18717,662,11251,0.601111289,16.99546828
1194,nasp-2.csv,211105,Image_19,211105_Image_19,NA,N2,spn4_wt,N2,nasp-2,8-11-cell,25374,935,16260,0.640813431,17.39037433
1195,nasp-2.csv,211109,Image_01,211109_Image_01,NA,N2,spn4_wt,N2,nasp-2,8-11-cell,22236,810,14090,0.633657133,17.39506173
1196,nasp-2.csv,211109,Image_09,211109_Image_09,NA,N2,spn4_wt,N2,nasp-2,8-11-cell,16132,529,9778,0.606124473,18.48393195
1197,nasp-2.csv,211109,Image_10,211109_Image_10,NA,N2,spn4_wt,N2,nasp-2,8-11-cell,17173,680,9285,0.540674314,13.65441176
1198,nasp-2.csv,211105,Image_16,211105_Image_16,NA,N2,spn4_wt,N2,nasp-2,12-15-cell,18054,689,6828,0.378198737,9.910014514
1199,nasp-2.csv,211105,Image_20,211105_Image_20,NA,N2,spn4_wt,N2,nasp-2,12-15-cell,14633,546,5063,0.34599877,9.272893773
1200,nasp-2.csv,211105,Image_18,211105_Image_18,NA,N2,spn4_wt,N2,nasp-2,12-15-cell,13843,477,4889,0.35317489,10.24947589
1201,nasp-2.csv,211109,Image_05,211109_Image_05,NA,N2,spn4_wt,N2,nasp-2,12-15-cell,15331,496,3358,0.219033331,6.77016129
1202,nasp-2.csv,211109,Image_11,211109_Image_11,NA,N2,spn4_wt,N2,nasp-2,12-15-cell,12595,399,3467,0.275267963,8.689223058
1203,nasp-2.csv,211105,Image_05,211105_Image_05,NA,N2,spn4_wt,N2,nasp-2,12-15-cell,18893,700,8409,0.445085481,12.01285714
1204,nasp-2.csv,211109,Image_08,211109_Image_08,NA,N2,spn4_wt,N2,nasp-2,12-15-cell,15611,570,3815,0.244378964,6.692982456
1205,nasp-2.csv,211105,Image_01,211105_Image_01,NA,N2,spn4_wt,N2,nasp-2,12-15-cell,12329,426,4811,0.390218185,11.29342723
1206,nasp-2.csv,211105,Image_06,211105_Image_06,NA,N2,spn4_wt,N2,nasp-2,12-15-cell,9580,274,2623,0.273799582,9.572992701
1207,nasp-2.csv,211105,Image_22,211105_Image_22,NA,N2,spn4_wt,N2,nasp-2,16-28-cell,14797,618,6510,0.439954045,10.53398058
1208,nasp-2.csv,211105,Image_08,211105_Image_08_top,top,N2,spn4_wt,N2,nasp-2,16-28-cell,5870,159,1437,0.244804089,9.037735849
1209,nasp-2.csv,211105,Image_08,211105_Image_08_bottom,bottom,N2,spn4_wt,N2,nasp-2,16-28-cell,17813,592,11372,0.63841015,19.20945946
1210,nasp-2.csv,211105,Image_24,211105_Image_24,NA,N2,spn4_wt,N2,nasp-2,16-28-cell,7999,181,1507,0.18839855,8.325966851
1211,nasp-2.csv,211109,Image_07,211109_Image_07_right,right,N2,spn4_wt,N2,nasp-2,16-28-cell,14925,578,8776,0.5880067,15.183391
1212,nasp-2.csv,211109,Image_07,211109_Image_07_left,left,N2,spn4_wt,N2,nasp-2,16-28-cell,18522,610,13034,0.703703704,21.36721311
1213,nasp-2.csv,211109,Image_12,211109_Image_12,NA,N2,spn4_wt,N2,nasp-2,16-28-cell,16430,696,8601,0.523493609,12.35775862
1214,nasp-2.csv,211109,Image_13,211109_Image_13,NA,N2,spn4_wt,N2,nasp-2,16-28-cell,11979,358,6952,0.580348944,19.41899441
1215,nos-1.csv,210718,Image_06,210718_Image_06,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nos-1,12-15-cell,1464,16,101,0.068989071,6.3125
1216,nos-1.csv,210718,Image_08,210718_Image_08,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nos-1,12-15-cell,1233,12,84,0.068126521,7
1217,nos-1.csv,210718,Image_09,210718_Image_09,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nos-1,12-15-cell,2431,28,169,0.069518717,6.035714286
1218,nos-1.csv,210718,Image_11,210718_Image_11,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nos-1,12-15-cell,557,3,23,0.041292639,7.666666667
1219,nos-1.csv,210718,Image_01,210718_Image_01,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nos-1,12-15-cell,101,0,0,0,0
1220,nos-1.csv,210718,Image_02,210718_Image_02,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nos-1,12-15-cell,293,4,38,0.129692833,9.5
1221,nos-1.csv,210718,Image_03,210718_Image_03,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nos-1,12-15-cell,118,0,0,0,0
1222,nos-1.csv,210718,Image_04,210718_Image_04,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,nos-1,12-15-cell,431,4,25,0.05800464,6.25
