transcript	st411	st413	st415	st441	st449	st451	st265	st266	st301	st302	st311	st312	st361	st362	st409	st410	st193	st194	st195	st196	st305	st306	st307	st308	st333	st334	st335	st336	st363	st364	st365	st366	st405	st406	st407	st408	st225	st226	st227	st228	st229	st230	st231	st232	st337	st338	st339	st340	st341	st342	st343	st344	st369	st370	st371	st372	st373	st374	st375	st376	st393	st394	st395	st396	st397	st398	st399	st400	st417	st418	st419	st420	st421	st422	st423	st424	st481	st482	st483	st484	st485	st486	st487	st488	st249	st250	st251	st252	st253	st254	st255	st256	st257	st258	st259	st260	st261	st262	st263	st264	st313	st314	st315	st316	st317	st318	st319	st320	st321	st322	st323	st324	st325	st327	st328	st345	st346	st347	st348	st349	st350	st351	st352	st353	st354	st355	st356	st357	st358	st359	st360	st377	st378	st379	st380	st381	st382	st383	st385	st386	st387	st388	st389	st390	st391	st392	st425	st426	st427	st428	st429	st430	st431	st432	st433	st434	st435	st436	st437	st438	st439	st440	st527	st528	st529	st530	st531	st532	st533	st535	st536	st537	st538	st539	st540	st541	st542	st465	st466	st467	st468	st469	st470	st471	st472	st473	st474	st475	st476	st477	st478	st479	st505	st506	st507	st508	st509	st510	st513	st514	st515	st516	st517	st518	st519	st520	st554	st555	st556	st557	st558	st561	st562	st563	st564	st565	st566	st567	st568
B0294.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.54	24.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25	0	0	0	0	0	60.69	0	0	0	0	0	0	0	37.59	0	0	0	165.27	147.71	0	0	0	0	0	0	0	411.87	0	0	0	0	0	66.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65	522.57	0	0	0	0	0	269.33	0	0	0	2.5	0
B0302.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.93	0	0	0	0	0	0	0	0	0	0	0	1.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0302.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0302.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0302.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0303.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	16.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	1.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0303.14	29.55	2.7	40.33	19.48	46.46	5.1	0.45	0	20.66	1.1	0.41	0	0	0.27	7.9	0	0.76	35.49	17.7	0	85.71	14.52	0	13.23	0	1.28	82.25	0	37.72	0	0	0	0.29	0	0.28	0	300.74	485.86	187.83	852.28	44.6	72.37	219.43	0.41	262.1	130.88	83.88	129.44	110.94	83.64	305.31	0	83.45	76.62	77.03	175.7	257.25	298.68	0.5	0	126.16	88.16	54.74	66.34	64.46	259.4	365.4	0	0	63.29	68.11	66.92	131.94	7.04	242.33	0	50.42	34.1	219.62	302.61	15.28	451.49	5.57	1.84	384.12	423.28	486.16	116.64	140.69	393.47	2.36	504.33	159.87	16.89	827.13	100.91	2.34	413.38	0	1.7	442.63	263.97	9.31	269.48	434.35	194.66	223.5	321.88	441.14	331.7	0.78	399.11	122.02	3.61	0	152.17	69.36	135.75	167.85	157.9	108.8	67.05	159.87	0	76	0.56	5.82	553.48	285.05	0	0	1.98	21.57	170.43	211.28	14.97	37.58	244.38	0	0	224.42	0	32.62	0	196.27	633.86	143.48	233.71	10.92	1170.77	16.89	0	97.15	0	18.26	1.29	191.16	0	0	328.12	0.87	43.5	0	55.55	136.48	508.38	226.52	3.93	0	190.15	123.17	156.58	410.22	233.42	25.32	196.52	272.2	814.67	764.55	240.39	184.84	315.6	189.02	287.39	463.41	71.45	126.77	6.82	0.79	35.76	60.83	0.61	402.94	34.56	345.77	469.31	1093.85	1.98	0.48	0	15.98	16.2	218.31	0	0.27	0.27	513.65	16.03	135.63	520.64	32.98	316.48	27.96	47.5	139	14.31	179.06	256.91	25.22
B0303.15	149.63	161.38	216.35	71.34	195.95	192.58	103.55	95.28	88.12	37.82	84.55	59.31	109.03	55.59	108.91	379.26	106.02	58.03	123.45	171.41	28.23	34.95	51.42	36.46	10.38	43.51	133.7	50	73.32	4.26	32.67	277.84	182.85	161.89	201.12	140.99	127.93	38.57	98.51	388.2	0	261.37	15.19	175.92	60.13	1.7	0.97	19.82	4.61	47.54	1.11	27.61	0	0	9.61	2.48	114.9	135.07	304.07	25.91	94.03	89.04	201.57	155.73	29.88	153.27	8.07	203.09	45.58	0	228.66	67.63	125.24	378.59	0	7.47	90.3	8.98	3.95	157.49	14.19	130.74	90.24	81.27	1.96	81.17	19.96	160.77	21.84	0	0	12.46	0	2.77	0	0	0	0	41.07	23.47	125.17	169.63	0	40.8	2.15	2.99	1.07	158.8	81.82	0.78	51.09	0	0	466.87	157.83	0	201.74	32.51	154.41	87.85	28.36	0	0	0	276.48	0	0	154.32	64.54	109.15	147.6	0	0	0	0	0	0	30.62	0	3.96	361.22	0	0	1407.46	0	0	483.68	196.68	0	0	0	0	0	0	9.12	0	190.04	0	0	0	0	0	0	1.5	0	191.34	2.49	693.75	53.99	23.46	0	0	6.35	14.09	88.76	147.94	0	0	0	1.97	291.26	2.28	162.03	0	0.8	0	46.94	443.8	906.7	6.71	2.36	2.79	1.4	0	16.64	0	0	110.26	0	0	0	4.29	1.15	0	423.16	2.44	420.8	3.56	311.55	3.98	0.44	1.47	0	118.78	29.9	5.8	0	153.72	1048.7
B0303.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0303.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0303.2	2.18	2.46	0	0.94	0.6	2.76	0.73	1.54	0	0	0	0	0.4	0	1.55	5.39	0.92	0.5	1.02	0.68	0	0.56	0.51	0	0.61	0	35.58	0	1.28	1.29	0	2.22	0	0.89	2.23	0.87	0.6	0	5.28	2.96	0	0	0	1.33	1.61	0	0	0	7.43	0	0.78	0	1.81	0	0	1.17	0	0	0.81	0	2.97	1.11	0.45	0.47	0.48	0	0	0	0	0	0	0	0	0	16.36	0	0	1.73	0.93	1.6	2.63	0	0	0	0.92	0.62	0	0	0	1	0	0	0.56	1.96	0	0	8.84	0	0	2.76	0	0	2.74	0	0	0	0	3.57	0.63	1.1	0	65.83	1.48	0	0.71	0	0	3.13	0.64	0	0	2.09	0.54	9.42	143.14	0	0.94	0	1.11	3.4	0	0	34.96	1.35	243.72	0	0	7.2	0	0	55.7	0	0	0	4.38	0	6.04	3.41	0	0	13.69	0	0	0	0	0	0	19.04	0	0	0	0	0	2.12	0	7.87	20.61	0	0	0.97	0	0	2.98	2.48	0	145.86	11.14	0	0	0.46	2.67	0	0	4.7	2.25	0	0	6.75	0	17.74	1.11	0	0	0	0	1.47	0	0	4.69	0	0	0	13.8	0	0	0	0	0	0	0	0.31	1.04	1.05	0	38.98	0	0	0	12.9
B0303.3	112.22	54.21	82	122.07	79.64	84.03	121.06	87.05	144.57	103.52	155.33	145.66	165.4	137.28	111.92	11	200.8	133.2	142.52	19.88	255.98	297.48	276.96	157.33	197.46	189.1	144.73	144.99	238.53	260.89	278.01	226.47	105.21	146.54	221.39	104.65	146.51	222.26	99.7	23.13	18.45	123.54	163.82	53.19	200.1	222.67	385.13	214.43	203.24	232.9	294.2	33.02	246.85	26.67	257.76	43.78	192	140.12	115.68	0	39.93	62.43	222.09	116.24	162.41	105.89	11.14	37.02	0	0	45.51	64.21	203.87	0	8.35	145.3	165.89	24.39	218.05	140.77	138.75	16.04	151.93	2.28	273.14	166.82	107.07	127.44	165.92	71.76	0	215.33	319.58	2.99	7.9	3.55	184.35	0	87.72	22.54	222.43	271.03	966.66	180.77	316.77	70.01	529.24	182.86	248.36	398.16	80.37	249.25	4.54	0	191.65	27.21	145.3	39.38	126.35	219.59	37.34	109.86	2.48	11.22	28.89	94.9	0.48	267.09	5.39	202.32	94.77	0	0	82.53	427.71	0	384.73	8.58	245.75	1.43	68.92	0	0	6.22	262.91	398.68	105.2	1.74	52.17	0	276.02	0	251.41	0	466.9	1.6	3.32	104.75	16.26	0	0	0	1.97	82.18	378.38	102.59	189.18	182.97	19.44	327.52	300.12	205.82	81.89	321.2	396.82	9.56	353.66	1.93	66.78	276.51	28.27	134.79	22.94	94.3	147.09	0.56	208.68	18.8	0	54.33	11.87	0	137.37	286.92	0	331.01	1.49	0.66	84.94	27.72	0	2.58	208.76	1.95	127.22	125.68	167.01	0.43	140.24	10.89	70.75	124.91	189.07	0	152.59	4.87	241.74	66.43	2.2
B0303.4	128.07	202.54	118.86	200.77	148.23	92.27	262.47	162.92	170.36	165.31	185.44	151.44	146.33	135.24	141.67	92.36	187.71	216.48	141.2	72.18	229.96	197.53	286.72	251.14	221.14	185.86	120.82	193.22	271.45	197.95	5.91	57.21	177.96	195.7	132.79	241.71	311.87	24.67	184.05	0	4.73	109.91	176.76	14.93	61.51	215.89	46.32	208.59	239.83	115.48	39.37	283.4	10.1	432.74	106.35	98.57	152.39	7.65	89.84	31.29	244.16	261.38	260.66	272.33	113.27	78.77	18.36	49.65	0	0	296.41	111.17	194.09	148.05	0	22.06	7.97	167.09	217.1	7.73	0.83	0.81	33.3	23.37	6.98	0	0.78	6.82	1.61	0.53	2	6.44	357.42	1.02	0	1.82	1.32	0	479	193.38	0.38	5.76	0	0.33	0	0	0.39	0	118.78	275.7	49.28	0	7.36	0	89.6	0	8.78	190.32	8.09	0.32	0	0	0	0	18.45	0	0.49	34.84	0	9.48	0	0	0	0.7	133.08	0	0	0	0	1.46	0	0	0	0	0	0	0	0	0	0	47.43	0	0	0	0	0	0	0	0	0	286.96	18.44	0	0	197.36	0	139.24	0	0	2.8	4.61	0.88	0	0	107.29	13.65	0	0.33	0	0	0	9.82	2.9	97.44	0.59	0	0	0.64	0	0	154.68	0	0	292.91	0	0	0	0	0	14.2	0	0	0	0	119.66	157.64	0	0.88	0	0.29	0	0	96.73	0	105.66	0	0	0	0
B0303.7	93.96	32.29	65.3	70.25	12.11	41.27	2.42	0.51	48.33	96.53	85.25	103.69	147.62	99.98	53.45	14.99	94.33	49.82	69.21	5.85	125.2	172.46	94.62	37.67	0	100.13	42.43	198.21	0.56	22.34	3.28	321.68	70.85	41.59	90.87	36.36	2.38	389.8	0	0.65	11.91	10.28	27.43	53.8	32.91	0.4	208.13	62.81	293.02	200.31	52.2	11.46	0.4	0.41	136.25	360.7	15.88	114.54	43.05	0	24.8	0.37	17.04	92.21	0	25.09	25.64	24.09	0	0	131.5	0	27.95	0	43.14	0	26.16	0	194.15	91.93	27.77	197.98	0.35	0.49	0.3	610.03	0.49	0	0	0.66	0	0.58	14.82	23.19	1.02	153.64	48.27	0	426.82	423.7	0.48	0	0	61.85	0	265.62	0	0	0	14.46	15.42	30.75	35.63	70.65	0	5.24	0	0	238.33	0	0	0	0	0	20.18	27.36	300.99	5.35	0	444.06	21.81	0	0	0.89	0	0	0	1.58	14.24	16.58	0	0	0	0	0	0.68	0	0	0	0	0	0	0.55	0	250.11	68.26	0	0	14.53	0	0	0	40.64	0	19.21	0	0	0	0	0	0.68	0	45.24	0	0	0	38.01	0	0.51	0	0	1.06	0.37	17.54	0	31.98	24.21	16.18	0	1.56	487.66	28.57	0.65	0	0	0.48	0.48	0	55.6	0	0	86.53	0	2.51	76.42	177.33	577.09	170.63	72.43	0.93	145.63	2.27	34.03	52.34	31.58	7.19	495.7	0.35	9.92
B0304.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0304.2	155.66	138.25	247.21	95.47	218.11	30.45	115.43	166.79	95.86	109.27	86.37	67.93	51.87	91.63	106.01	597.01	126.92	47.25	91.76	443.72	73.04	9.39	76.37	66.91	151.74	33.52	80.06	66.98	0	17.69	154.34	100.89	84.92	243.38	70.72	165.11	0	184.69	0	0	0	84.73	156.81	284.79	73.35	0	0	86.1	25.74	108.94	12.13	373.77	0	0	77.15	0	57.3	0	295.14	73.88	3.19	174.79	103.97	256.52	183.38	119.43	1.22	437.63	0	0	0	61.49	0	14.71	0	679.26	242.1	369.39	7.58	72.62	0	0.66	373.95	157.37	0	0	0	0	37.72	90.58	0	0	0	939.62	53.85	0	0	0	206.68	995.53	124.98	0	0	0	0	66.62	0	77.24	36.78	0	0	0	0	175.8	92.9	0	0.94	0	0	3.95	8.06	0	155.1	1865.54	0	0	0	0	0	920.76	15.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.89	0	0	0	0	0	0	0	0	297.31	0	0	42.31	0	0	0	51.58	0	79.04	0	0	0	0	0	0	0	0	0	0	0	207.47	25.74	0	46.32	0	0	480.98	1.66	0	2.14	427.9	0	0	3.36	0	0.94	0	0	0	1089.93	1.3	0	0	183.18	480.07	0	0	0	0	0	0	0	0	0	3.52	257.97	0	0
B0304.4	122.62	50.11	152.42	89.52	146.58	118.32	262.54	207.96	48.23	54.75	111.18	99.52	159.67	136.23	139.67	176.1	140.17	109.65	98.61	135.78	61.53	108.73	107.13	17.89	141.31	87.93	119.32	98.77	146.51	132.96	155.6	218.1	100.2	170.38	47.48	105.35	101.69	0	0	229.7	0	29.7	13.81	0	136.97	91.2	95.61	159.68	37.8	233.99	17.18	0	210.68	340.52	0.88	147	210.94	37.28	20.19	0	110.78	54.8	156.26	96.98	55.49	95.83	164.84	0.92	0	0	0	352.98	138.27	307.22	0	0	111.25	72.06	63.99	88.81	0	0	0.83	0	85.68	0.97	0	133.62	9.64	284.42	0	0	4.4	45.89	317.3	0	37.55	524.17	172.95	0	139.32	162.52	165.35	99.87	54.54	534.93	80.3	132.89	109.19	181.11	84.11	206.03	1.16	0	84.89	72.2	91.37	0	21.18	8.64	0	81.75	279.58	0	72.92	302.23	0	73.74	0.87	0	0	0	54.7	0	120.82	12.66	0	0	21.73	26.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.22	6.55	0	0	0	0	0	0	0	19.89	22.22	0	98.83	0	0	1.52	0	0	11.68	0	1.69	0	76.93	0	0	164.02	383.14	72.23	0.87	0	31.64	0	33.2	0	38.19	1.85	0	0	1.55	0	0	0	102.53	0	365.51	21.24	0	0	0	0	0.7	0	284.62	31.47	85.99	171.8	156.11	0	216.02	33.55	109.67	123.82	79.5	0.83	6.73
B0310.1	0	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	28.02	19.16	0	0	0	0	0	0	0	0	0	0	0	3.17	1.67	0	0	0	2.2	0	131.02	2.23	0	0	0	0	0	0	0	0	0	0	0	0	143.74	0	0	0	0	0	0	0	68.46	0	0	0	0	0	0	0	0	0	0	0	0	32.02	0	0	0	0	0	2.12	28.58	0	0.65	171.16	0	0	27.73	0	67.47	0	3.79	25.94	0	0	0	0	0	0	0	0	0	0	0	23.69	0	103.91	3.73	46.73	6.5	85.16	0	0	0	0	11.85	0	0	9.79	0	0	16.65	52.85	0	447.29	11.95	0	3.28	0	0	0	0	0	0	0	0	0	1.65	0	0	0	0	0	0	0	0	0	0	11.45	0	0	0	0	0	0	13.46	0	0	290.86	0	0	0	0	0	0	99.57	0	0	11.17	29.68	0	0	0	18.5	0	152.37	32.86	0	59.26	6.45	0	0	0	23.8	0	14.34	0	0	0	0	13.59	64.79	0	0	0	0	48.23	0	0	0	0	0	0	0	0	0	0	0	0	1.71	114.42	135.2	124.01	5.73	0	7.13	16.18	0	0	0	47.51	2.65
B0310.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0310.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0310.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0310.2	36.77	37.41	38.87	89.87	47.76	3.38	21.8	45.61	8.3	20.38	1.57	17	45.77	74.4	20.61	4.68	0	12.56	0	3.74	29.52	46.4	0	23.44	0	0	30.44	0	9.35	0	9.89	0	0	39.92	50.89	12.22	272.62	259.36	103.77	0	0	0	512.74	1.04	116.2	352.02	255.27	182.89	104.16	437.75	365.08	4.89	0	295.32	180.91	115.77	0	391.66	137.34	0	0	74.26	180.39	53.92	0	292.19	2.22	77.84	50.24	0	79.59	37.27	84.21	0	51.13	0	29.93	73.75	274.41	11.55	150.2	0.4	75.43	0.58	256.26	172.62	492.72	413.47	7.22	276.91	2.99	19.22	54	1.53	139.05	407.71	130.21	0	0.53	0	451.22	564.14	658.19	499.02	543.96	10.71	44.8	520.66	65.91	665.03	410	405.91	424.09	3.04	0	354.85	119.73	355.94	273.93	285.23	18.07	881.45	266.06	12.27	341.67	519.59	654.56	1.27	542.61	0	0.63	0	0	839.9	205.07	164.28	4.76	0	289.3	58.96	344.1	0	214.43	4.76	2065.3	0	188.72	540.2	199.61	2.41	0	6	242.69	388.36	1024.04	326.07	122.02	394.98	161.74	29.91	8.79	0	698.51	52.13	35.61	137.61	232.64	0	9.92	294.72	73.71	322.82	39.05	345.49	203.27	402.44	321.56	134.76	166.69	308.31	652.49	643.97	507.19	24.46	657.74	521.21	250.63	534.26	2.01	36.03	0.87	0	188.58	586.24	819.92	481.95	345.77	171.76	193.45	95.44	60.68	485.19	19.65	2.98	1.74	0.34	480.15	100.8	257.55	539.58	332.12	317.08	393.07	344.06	249.99	31.97	620.85	1183.18	31.92
B0310.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.06	0	143.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.35	48.98	0	10.59	0	0	0	0	0	0	0	0	0.94	0	0	0	60	0	0	0	0	0	0.55	0	0	0	0	0	0	71.34	0	0	0	3.42	19.64	0	0	0	0	0	0	0	61.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
