"gene","cluster"
"3564910","7"
"174677","7"
"3896752","7"
"180074","7"
"178066","7"
"174429","7"
"187235","7"
"177247","7"
"174934","7"
"174050","7"
"180371","7"
"177433","7"
"174690","7"
"180697","7"
"176679","7"
"181097","7"
"174806","7"
"172300","7"
"176128","7"
"174659","7"
"174942","7"
"13197147","7"
"41657006","7"
"177112","7"
"172599","7"
"177028","7"
"176793","7"
"172032","7"
"174771","7"
"177101","7"
"176808","7"
"175971","7"
"181348","7"
"179981","7"
"174516","7"
"191667","7"
"180410","7"
"172461","7"
"181741","7"
"179095","7"
"181690","7"
"180819","7"
"181719","7"
"180823","7"
"181545","7"
"175899","7"
"181318","7"
"175098","7"
"177505","7"
"173571","7"
"176190","7"
"180931","7"
"177212","7"
"178417","7"
"173537","7"
"179730","7"
"176667","7"
"171776","7"
"184804","7"
"177390","7"
"174994","7"
"181422","7"
"178645","7"
"174341","7"
"171927","7"
"177537","7"
"175490","7"
"177007","7"
"174444","7"
"178757","7"
"179768","7"
"172287","7"
"181242","7"
"172004","7"
"173054","7"
"179233","7"
"177027","7"
"174209","7"
"173973","7"
"54162166","7"
"178768","7"
"13206052","7"
"186325","7"
"179714","7"
"188527","7"
"180950","7"
"178407","7"
"180278","7"
"178620","7"
"178549","7"
"174175","7"
"181729","7"
"181381","7"
"181718","7"
"175081","7"
"181421","7"
"180761","7"
"181314","7"
"176148","7"
"178887","7"
"180941","7"
"178491","7"
"172591","7"
"172831","7"
"179972","7"
"181011","7"
"174134","7"
"178458","7"
"171787","7"
"175698","7"
"175085","7"
"175691","7"
"175590","7"
"180827","7"
"259490","7"
"177963","7"
"191734","7"
"181121","7"
"179463","7"
"174975","7"
"186326","7"
"172404","7"
"177364","7"
"191373","7"
"181309","7"
"178788","7"
"174072","7"
"54161923","7"
"178725","7"
"178863","7"
"187757","7"
"171961","7"
"188792","7"
"179753","7"
"175802","7"
"181261","7"
"175801","7"
"177949","7"
"180111","7"
"175572","7"
"177428","7"
"176655","7"
"179034","7"
"178981","7"
"179885","7"
"173204","7"
"180772","7"
"182177","7"
"172901","7"
"174595","7"
"171727","7"
"172350","7"
"172536","7"
"3565198","7"
"177393","7"
"176078","7"
"174402","7"
"177906","7"
"181669","7"
"188915","7"
"180988","7"
"177572","7"
"176464","7"
"179020","7"
"172919","7"
"173468","7"
"172054","7"
"184953","7"
"171935","7"
"174881","7"
"179157","7"
"172006","7"
"179340","7"
"181514","7"
"171764","7"
"178483","7"
"24104420","7"
"13221387","7"
"179529","7"
"178157","7"
"177540","7"
"189346","7"
"179345","7"
"178037","7"
"180568","7"
"176376","7"
"188574","7"
"179423","7"
"171934","7"
"179732","7"
"175596","7"
"179552","7"
"175102","7"
"172730","7"
"179476","7"
"178889","7"
"174398","7"
"6418684","7"
"174699","7"
"246012","7"
"172018","7"
"177043","7"
"174705","7"
"172390","7"
"176851","7"
"171617","7"
"176832","7"
"181093","7"
"173188","7"
"179079","7"
"176002","7"
"3565254","7"
"173945","7"
"178503","7"
"190675","7"
"174122","7"
"179762","7"
"178452","7"
"177551","7"
"176333","7"
"178378","7"
"173167","7"
"176408","7"
"173007","7"
"189961","7"
"172603","7"
"178220","7"
"180965","7"
"174181","7"
"180435","7"
"4363079","7"
"177521","7"
"259839","7"
"259333","7"
"172005","7"
"180571","7"
"177583","7"
"190337","7"
"178330","7"
"181771","7"
"173269","7"
"187782","7"
"185153","7"
"3565939","7"
"183546","7"
"176143","7"
"174215","7"
"24104671","7"
"177524","7"
"177469","7"
"179818","7"
"177643","7"
"178134","7"
"178304","7"
"178189","7"
"183243","7"
"179077","7"
"177321","7"
"176785","7"
"178116","7"
"180518","7"
"175953","7"
"172262","7"
"192067","7"
"171654","7"
"174758","7"
"174472","7"
"191700","7"
"175369","7"
"173401","7"
"178130","7"
"180873","7"
"13222514","7"
"182371","7"
"174623","7"
"181697","7"
"175794","7"
"172313","7"
"179362","7"
"259317","7"
"181640","7"
"171839","7"
"175518","7"
"179616","7"
"173848","7"
"191425","7"
"175918","7"
"174724","7"
"184174","7"
"175133","7"
"187391","7"
"174242","7"
"175550","7"
"176702","7"
"186116","7"
"181087","7"
"172504","7"
"179976","7"
"180386","7"
"4927052","7"
"175192","7"
"266820","7"
"190559","7"
"177375","7"
"184091","7"
"179671","7"
"3896883","7"
"181620","7"
"259570","7"
"188843","7"
"173467","7"
"177386","7"
"179741","7"
"174861","7"
"177566","7"
"181417","7"
"172967","7"
"172501","7"
"189237","7"
"174192","7"
"176891","7"
"173960","7"
"179876","7"
"175501","7"
"171692","7"
"175492","7"
"174614","7"
"181463","7"
"180404","7"
"182581","7"
"181892","7"
"172074","7"
"173469","7"
"180430","7"
"176668","7"
"174028","7"
"173681","7"
"174567","7"
"171639","7"
"181244","7"
"180991","7"
"176718","7"
"176858","7"
"175947","7"
"173915","7"
"179056","7"
"181605","7"
"174252","7"
"178905","7"
"171949","7"
"175987","7"
"171888","7"
"175377","7"
"172691","7"
"177757","7"
"173736","7"
"177102","7"
"177368","7"
"182759","7"
"181344","7"
"177481","7"
"178962","7"
"180795","7"
"181743","7"
"181250","7"
"3565402","7"
"176643","7"
"180183","7"
"177915","7"
"180812","7"
"173702","7"
"179531","7"
"174946","7"
"174121","7"
"176374","7"
"180040","7"
"181283","7"
"174540","7"
"174286","7"
"179572","7"
"180519","7"
"181205","7"
"171602","7"
"174635","7"
"181223","7"
"175650","7"
"181248","7"
"177424","7"
"179964","7"
"171865","7"
"171846","7"
"178196","7"
"180455","7"
"173969","7"
"173546","7"
"174378","7"
"178940","7"
"182792","7"
"179047","7"
"177493","7"
"173260","7"
"187532","7"
"176852","7"
"176975","7"
"180695","7"
"36805063","7"
"177969","7"
"182790","7"
"180749","7"
"171856","7"
"177374","7"
"172507","7"
"181182","7"
"175555","7"
"179956","7"
"180734","7"
"173162","7"
"179678","7"
"186807","7"
"181128","7"
"174443","7"
"3565716","7"
"179162","7"
"178674","7"
"174127","7"
"176473","7"
"180582","7"
"177659","7"
"180302","7"
"179589","7"
"178083","7"
"3564797","7"
"172319","7"
"177536","7"
"175244","7"
"181066","7"
"172859","7"
"172693","7"
"180607","7"
"181786","7"
"173129","7"
"174371","7"
"186891","7"
"177048","7"
"172840","7"
"180966","7"
"6418845","7"
"179042","7"
"176007","7"
"266841","7"
"178386","7"
"177984","7"
"180947","7"
"180194","7"
"176784","7"
"175606","7"
"171849","7"
"179772","7"
"173978","7"
"180047","7"
"180445","7"
"174473","7"
"183241","7"
"181557","7"
"181380","7"
"188506","7"
"177325","7"
"176802","7"
"182870","7"
"175440","7"
"174067","7"
"175878","7"
"179024","7"
"184677","7"
"13190517","7"
"181379","7"
"178028","7"
"178352","7"
"176015","7"
"173342","7"
"181003","7"
"187255","7"
"177503","7"
"180615","7"
"181722","7"
"177880","7"
"184189","7"
"173314","7"
"181481","7"
"175107","7"
"187385","7"
"176006","7"
"181231","7"
"177895","7"
"177905","7"
"178964","7"
"181449","7"
"175571","7"
"178890","7"
"179254","7"
"173121","7"
"178021","7"
"181677","7"
"175167","7"
"175837","7"
"172248","7"
"173668","7"
"172116","7"
"180044","7"
"179213","7"
"174503","7"
"177365","7"
"174293","7"
"186927","7"
"177381","7"
"181785","7"
"172719","7"
"174093","7"
"173051","7"
"191744","7"
"181019","7"
"179703","7"
"181067","7"
"180472","7"
"172047","7"
"175494","7"
"181507","7"
"175879","7"
"176446","7"
"174964","7"
"173136","7"
"179522","7"
"175361","7"
"182735","7"
"181110","7"
"173908","7"
"174379","7"
"172805","7"
"190144","7"
"185154","7"
"177012","7"
"178188","7"
"180160","7"
"180251","7"
"172183","7"
"177934","7"
"178878","7"
"174849","7"
"181174","7"
"177658","7"
"184050","7"
"176330","7"
"181345","7"
"172866","7"
"174860","7"
"259720","7"
"246006","7"
"181281","7"
"189770","7"
"178633","7"
"175764","7"
"177717","7"
"3565368","7"
"187537","7"
"180849","7"
"3565661","7"
"266859","7"
"172268","7"
"13218813","7"
"179551","7"
"173442","7"
"175521","7"
"178587","7"
"176829","7"
"179948","7"
"178999","7"
"172897","7"
"184341","7"
"181163","7"
"185875","7"
"185237","7"
"174658","7"
"181668","7"
"185207","7"
"180702","7"
"177807","7"
"172802","7"
"177232","7"
"3565679","7"
"172283","7"
"3896719","7"
"172437","7"
"176445","7"
"175827","7"
"172950","7"
"175850","7"
"177340","7"
"176289","7"
"174673","7"
"178538","7"
"172823","7"
"188556","7"
"174747","7"
"175235","7"
"179712","7"
"175025","7"
"179153","7"
"176477","7"
"179013","7"
"176922","7"
"176706","7"
"174392","7"
"178327","7"
"172646","7"
"179833","7"
"180441","7"
"181641","7"
"174914","7"
"180796","7"
"180653","7"
"178547","7"
"172921","7"
"178234","7"
"174136","7"
"172633","7"
"175959","7"
"185130","7"
"181175","7"
"174996","7"
"173747","7"
"178092","7"
"175560","7"
"175090","7"
"183188","7"
"181340","7"
"178381","7"
"54162001","7"
"180406","7"
"174459","7"
"176419","7"
"176215","7"
"179916","7"
"186718","7"
"178402","7"
"175155","7"
"174173","7"
"181292","7"
"172729","7"
"177560","7"
"175231","7"
"178868","7"
"174062","7"
"191072","7"
"173942","7"
"3564772","7"
"172755","7"
"173956","7"
"176618","7"
"173222","7"
"181423","7"
"172478","7"
"175316","7"
"177902","7"
"174795","7"
"177442","7"
"176426","7"
"179791","7"
"188885","7"
"180708","7"
"175710","7"
"187083","7"
"178117","7"
"182049","7"
"184650","7"
"13182023","7"
"183853","7"
"13187936","7"
"181499","7"
"176605","7"
"179824","7"
"181517","7"
"179639","7"
"172288","7"
"174180","7"
"179770","7"
"190096","7"
"180553","7"
"188064","7"
"186194","7"
"179642","7"
"171775","7"
"175161","7"
"173326","7"
"3564966","7"
"172467","7"
"181531","7"
"179366","7"
"174570","7"
"172768","7"
"178697","7"
"176954","7"
"174369","7"
"173206","7"
"175745","7"
"177557","7"
"180486","7"
"174739","7"
"176145","7"
"179247","7"
"176090","7"
"176817","7"
"177474","7"
"175737","7"
"24104835","7"
"3564874","7"
"171736","7"
"184107","7"
"175390","7"
"179394","7"
"175747","7"
"179111","7"
"266725","7"
"181202","7"
"180994","7"
"177615","7"
"179739","7"
"175162","7"
"174071","7"
"175385","7"
"177224","7"
"180657","7"
"6418677","7"
"176756","7"
"179330","7"
"179796","7"
"180081","7"
"180535","7"
"190497","7"
"173235","7"
"177924","7"
"179200","7"
"184782","7"
"185015","7"
"3565704","7"
"179141","7"
"179853","7"
"179202","7"
"179326","7"
"179211","7"
"178561","7"
"178951","7"
"177412","7"
"176198","7"
"180462","7"
"179749","7"
"176617","7"
"174208","7"
"174874","7"
"172071","7"
"178934","7"
"187321","7"
"174233","7"
"175786","7"
"176814","7"
"24105155","7"
"176394","7"
"182526","7"
"176399","7"
"179428","7"
"180464","7"
"180705","7"
"183205","7"
"179036","7"
"177334","7"
"176152","7"
"179838","7"
"181333","7"
"179241","7"
"172128","7"
"176742","7"
"176752","7"
"180029","7"
"178489","7"
"3565706","7"
"180515","7"
"179660","7"
"187017","7"
"177952","7"
"176037","7"
"176195","7"
"179643","7"
"4363048","7"
"171877","7"
"177497","7"
"3564936","7"
"178094","7"
"3565157","7"
"180605","7"
"178845","7"
"173955","7"
"181413","7"
"186486","7"
"181064","7"
"178184","7"
"176094","7"
"191404","7"
"179369","7"
"24104565","7"
"173597","7"
"176263","7"
"172373","7"
"177162","7"
"173293","7"
"181255","7"
"176011","7"
"178941","7"
"177988","7"
"183943","7"
"176086","7"
"182293","7"
"187209","7"
"180467","7"
"171704","7"
"176071","7"
"180919","7"
"175662","7"
"175730","7"
"173141","7"
"175670","7"
"176904","7"
"191343","7"
"174245","7"
"181070","7"
"174254","7"
"179180","7"
"179601","7"
"185272","7"
"178802","7"
"24104657","7"
"174009","7"
"178354","7"
"180319","7"
"175288","7"
"172402","7"
"191563","7"
"176391","7"
"179514","7"
"187585","7"
"182361","7"
"183141","7"
"177999","7"
"175040","7"
"176534","7"
"188169","7"
"180681","7"
"174380","7"
"176245","7"
"177530","7"
"186139","7"
"176279","7"
"171715","7"
"173873","7"
"179426","7"
"174746","7"
"3565504","7"
"176760","7"
"175174","7"
"179965","7"
"180613","7"
"180758","7"
"180136","7"
"173891","7"
"178835","7"
"175384","7"
"174743","7"
"180579","7"
"181649","7"
"189507","7"
"173466","7"
"181153","7"
"173693","7"
"178293","7"
"178783","7"
"176871","7"
"24104905","7"
"177837","7"
"180993","7"
"175598","7"
"178392","7"
"180664","7"
"177576","7"
"173944","7"
"179867","7"
"184201","7"
"175915","7"
"173193","7"
"174744","7"
"173588","7"
"177886","7"
"181430","7"
"190930","7"
"178513","7"
"13219089","7"
"177445","7"
"181773","7"
"179022","7"
"3565545","7"
"177577","7"
"172334","7"
"179381","7"
"172726","7"
"174458","7"
"172335","7"
"173353","7"
"181129","7"
"172041","7"
"174001","7"
"179486","7"
"3565234","7"
"184436","7"
"183460","7"
"185322","7"
"176375","7"
"172468","7"
"175212","7"
"176402","7"
"177546","7"
"172274","7"
"180801","7"
"190137","7"
"180457","7"
"177017","7"
"172405","7"
"175832","7"
"180803","7"
"180642","7"
"175838","7"
"176281","7"
"183779","7"
"183836","7"
"259727","7"
"181144","7"
"173294","7"
"178617","7"
"172552","7"
"178678","7"
"179587","7"
"183349","7"
"174681","7"
"184173","7"
"178374","7"
"176040","7"
"34700645","7"
"177215","7"
"181078","7"
"173877","7"
"175448","7"
"181666","7"
"172882","7"
"174358","7"
"188606","7"
"174012","7"
"178537","7"
"171907","7"
"171591","7"
"183911","7"
"184557","7"
"183016","7"
"178241","7"
"178100","7"
"173189","7"
"181058","7"
"171761","7"
"180667","7"
"186638","7"
"6418727","7"
"174648","7"
"177561","7"
"182835","7"
"187208","7"
"178535","7"
"25502981","7"
"181370","7"
"178985","7"
"179597","7"
"178025","7"
"181177","7"
"182484","7"
"178756","7"
"174548","7"
"176455","7"
"179959","7"
"180598","7"
"177773","7"
"4926921","7"
"3565419","7"
"180286","7"
"186593","7"
"177760","7"
"174132","7"
"177894","7"
"171645","7"
"180684","7"
"179649","7"
"172312","7"
"181373","7"
"173772","7"
"178026","7"
"173578","7"
"6418712","7"
"172555","7"
"3565729","7"
"172376","7"
"180872","7"
"180915","7"
"174350","7"
"175930","7"
"174535","7"
"178082","7"
"174646","7"
"184450","7"
"174450","7"
"176463","7"
"3565969","7"
"174400","7"
"187962","7"
"178596","7"
"177709","7"
"179384","7"
"175864","7"
"3565873","7"
"178069","7"
"3565206","7"
"172189","7"
"173914","7"
"173410","7"
"173580","7"
"173370","7"
"184981","7"
"181138","7"
"180700","7"
"3564970","7"
"178661","7"
"175080","7"
"259559","7"
"171784","7"
"182578","7"
"180692","7"
"173793","7"
"177736","7"
"178104","7"
"259447","7"
"173485","7"
"259617","7"
"179634","7"
"181651","7"
"174900","7"
"174247","7"
"181494","7"
"178360","7"
"173779","7"
"259627","7"
"172905","7"
"181026","7"
"172612","7"
"266646","7"
"177315","7"
"175655","7"
"185709","7"
"173282","7"
"181618","7"
"172344","7"
"191627","7"
"175940","7"
"171789","7"
"176838","7"
"174641","7"
"176395","7"
"3565068","7"
"184743","7"
"172842","7"
"171677","7"
"172008","7"
"172585","7"
"171942","7"
"179148","7"
"176313","7"
"172247","7"
"172291","7"
"174399","7"
"178398","7"
"192054","7"
"174620","7"
"173128","7"
"177993","7"
"172574","7"
"179212","7"
"174479","7"
"173337","7"
"175418","7"
"176027","7"
"177504","7"
"181402","7"
"179500","7"
"171786","7"
"35381280","7"
"176009","7"
"181001","7"
"172003","7"
"179705","7"
"173842","7"
"175393","7"
"175565","7"
"176246","7"
"172928","7"
"178848","7"
"173238","7"
"6418699","7"
"179174","7"
"187247","7"
"4927063","7"
"182004","7"
"172503","7"
"187773","7"
"181169","7"
"174225","7"
"172297","7"
"172093","7"
"174728","7"
"13197256","7"
"180309","7"
"174505","7"
"181445","7"
"188772","7"
"176509","7"
"179114","7"
"6418718","7"
"175818","7"
"180870","7"
"174766","7"
"171635","7"
"171762","7"
"173652","7"
"179072","7"
"173277","7"
"179026","7"
"175117","7"
"180133","7"
"179285","7"
"172036","7"
"177440","7"
"177389","7"
"3565269","7"
"179946","7"
"181111","7"
"181787","7"
"177496","7"
"172372","7"
"3565776","7"
"178912","7"
"184656","7"
"180238","7"
"176943","7"
"173157","7"
"185438","7"
"180556","7"
"171829","7"
"174272","7"
"181328","7"
"176338","7"
"172852","7"
"176121","7"
"184304","7"
"174239","7"
"176506","7"
"177535","7"
"175825","7"
"3565633","7"
"179898","7"
"180713","7"
"179811","7"
"176043","7"
"172911","7"
"175483","7"
"173850","7"
"172689","7"
"172881","7"
"176293","7"
"173810","7"
"172825","7"
"175172","7"
"187816","7"
"54162298","7"
"189586","7"
"179158","7"
"173809","7"
"175738","7"
"179458","7"
"176270","7"
"177818","7"
"181450","7"
"172749","7"
"174439","7"
"171752","7"
"175093","7"
"178959","7"
"173299","7"
"172944","7"
"175542","7"
"172216","7"
"178517","7"
"188316","7"
"175239","7"
"181761","7"
"180885","7"
"187840","7"
"183963","7"
"176180","7"
"177512","7"
"176439","7"
"177103","7"
"4363046","7"
"175407","7"
"174364","7"
"172757","7"
"175673","7"
"180022","7"
"174986","7"
"172938","7"
"175972","7"
"176519","7"
"173655","7"
"175842","7"
"173278","7"
"172330","7"
"174683","7"
"181578","7"
"174148","7"
"174231","7"
"177667","7"
"171954","7"
"176251","7"
"179246","7"
"172839","7"
"176866","7"
"174596","7"
"181566","7"
"172264","7"
"176561","7"
"259329","7"
"185336","7"
"178777","7"
"178289","7"
"178623","7"
"171630","7"
"174671","7"
"181133","7"
"3565634","7"
"179996","7"
"175432","7"
"178944","7"
"176581","7"
"182630","7"
"180456","7"
"179963","7"
"176635","7"
"172756","7"
"173158","7"
"176999","7"
"182593","7"
"173440","7"
"172135","7"
"177617","7"
"181504","7"
"172147","7"
"180824","7"
"171997","7"
"172563","7"
"176479","7"
"175065","7"
"178451","7"
"175720","7"
"177452","7"
"175699","7"
"172395","7"
"177349","7"
"172596","7"
"176437","7"
"173894","7"
"175793","7"
"174988","7"
"3565539","7"
"172145","7"
"177097","7"
"3565158","7"
"176523","7"
"173813","7"
"172134","7"
"183189","7"
"175047","7"
"174414","7"
"174563","7"
"174287","7"
"179318","7"
"184199","7"
"177453","7"
"172174","7"
"175829","7"
"173449","7"
"173795","7"
"174546","7"
"172889","7"
"177666","7"
"174138","7"
"190777","7"
"175562","7"
"4363023","7"
"176256","7"
"178043","7"
"190914","7"
"175841","7"
"172597","7"
"173625","7"
"176657","7"
"188555","7"
"174800","7"
"180069","7"
"174789","7"
"182962","7"
"177202","7"
"179684","7"
"179236","7"
"176381","7"
"176597","7"
"181490","7"
"173171","7"
"259340","7"
"171699","7"
"178151","7"
"174460","7"
"176172","7"
"173371","7"
"179248","7"
"179324","7"
"179425","7"
"259630","7"
"173327","7"
"180606","7"
"181212","7"
"176050","7"
"178916","7"
"174953","7"
"180836","7"
"179417","7"
"187602","7"
"181206","7"
"176074","7"
"172676","7"
"173333","7"
"177317","7"
"179550","7"
"180835","7"
"178301","7"
"177899","7"
"179700","7"
"176231","7"
"175800","7"
"174765","7"
"6418836","7"
"181758","7"
"176368","7"
"172668","7"
"174452","7"
"174270","7"
"179424","7"
"174827","7"
"174386","7"
"178506","7"
"176625","7"
"174019","7"
"176280","7"
"172783","7"
"174368","7"
"175686","7"
"181043","7"
"175709","7"
"181600","7"
"174973","7"
"177897","7"
"175152","7"
"174011","7"
"175822","7"
"190775","7"
"185554","7"
"171683","7"
"178291","7"
"175546","7"
"178191","7"
"172143","7"
"172677","7"
"175728","7"
"177059","7"
"172148","7"
"190601","7"
"176266","7"
"183400","7"
"259694","7"
"175092","7"
"174128","7"
"172180","7"
"179391","7"
"176272","7"
"175919","7"
"180731","7"
"171946","7"
"171707","7"
"179499","7"
"177288","7"
"181168","7"
"178669","7"
"179540","7"
"178311","7"
"3896896","7"
"177819","7"
"174600","7"
"173068","7"
"174528","7"
"172542","7"
"189435","7"
"179029","7"
"3564983","7"
"180447","7"
"177246","7"
"189611","7"
"173074","7"
"184305","7"
"178791","7"
"176552","7"
"190949","7"
"182478","7"
"189585","7"
"175423","7"
"174246","7"
"172327","7"
"174493","7"
"183431","7"
"178078","7"
"172214","7"
"179028","7"
"180717","7"
"177410","7"
"176176","7"
"172224","7"
"187512","7"
"185323","7"
"174437","7"
"187630","7"
"187453","7"
"174835","7"
"177544","7"
"181526","7"
"176422","7"
"174517","7"
"176560","7"
"180743","7"
"173175","7"
"179096","7"
"171981","7"
"172218","7"
"172837","7"
"172945","7"
"174665","7"
"178364","7"
"178865","7"
"353411","7"
"173629","7"
"180492","7"
"187312","7"
"189111","7"
"174058","7"
"179400","7"
"7040138","7"
"180652","7"
"182257","7"
"180548","7"
"178394","7"
"175434","7"
"180932","7"
"187111","7"
"188274","7"
"174577","7"
"180690","7"
"172661","7"
"172959","7"
"181320","7"
"173805","7"
"178778","7"
"190267","7"
"185760","7"
"180631","7"
"171756","7"
"174700","7"
"173369","7"
"176557","7"
"177213","7"
"176697","7"
"179689","7"
"177875","7"
"172850","7"
"191420","7"
"177956","7"
"6418857","7"
"178548","7"
"176710","7"
"180976","7"
"4363113","7"
"36805066","7"
"180842","7"
"3565090","7"
"182565","7"
"174118","7"
"180370","7"
"172718","7"
"177350","7"
"181068","7"
"177235","7"
"171734","7"
"184363","7"
"178140","7"
"178387","7"
"187502","7"
"24104659","7"
"175357","7"
"180011","7"
"181669","8"
"180974","8"
"172370","8"
"176512","8"
"181228","8"
"174059","8"
"171654","8"
"179671","8"
"179567","8"
"176103","8"
"175524","8"
"173073","8"
"174175","8"
"187337","8"
"176444","8"
"176766","8"
"172734","8"
"174456","8"
"175505","8"
"178189","8"
"181640","8"
"174054","8"
"179639","8"
"174946","8"
"172474","8"
"172967","8"
"180017","8"
"184953","8"
"171865","8"
"177324","8"
"178020","8"
"175541","8"
"172421","8"
"172897","8"
"178419","8"
"171751","8"
"177566","8"
"175886","8"
"177637","8"
"175903","8"
"176330","8"
"175727","8"
"266820","8"
"173041","8"
"171866","8"
"174803","8"
"172910","8"
"174807","8"
"171834","8"
"174429","8"
"175824","8"
"176703","8"
"178830","8"
"179423","8"
"179025","8"
"180047","8"
"188513","8"
"176383","8"
"180880","8"
"174072","8"
"175890","8"
"181328","8"
"180790","8"
"176094","8"
"173143","8"
"174692","8"
"173579","8"
"181343","8"
"175538","8"
"179064","8"
"172768","8"
"180601","8"
"259582","8"
"173136","8"
"173253","8"
"172438","8"
"178405","8"
"174567","8"
"179364","8"
"172363","8"
"24105155","8"
"179476","8"
"176395","8"
"172077","8"
"173432","8"
"173915","8"
"180767","8"
"178013","8"
"176873","8"
"179730","8"
"177988","8"
"180769","8"
"174421","8"
"181576","8"
"187779","8"
"178257","8"
"179193","8"
"172167","8"
"176147","8"
"179093","8"
"177475","8"
"174482","8"
"172584","8"
"180278","8"
"178893","8"
"176667","8"
"175504","8"
"178288","8"
"175922","8"
"174318","8"
"181194","8"
"266904","8"
"175081","8"
"7040157","8"
"181167","8"
"6418677","8"
"177891","8"
"174596","8"
"176293","8"
"179201","8"
"180983","8"
"179601","8"
"178092","8"
"172976","8"
"172461","8"
"178524","8"
"176808","8"
"178300","8"
"173203","8"
"172092","8"
"171734","8"
"172319","8"
"179107","8"
"181587","8"
"173070","8"
"181344","8"
"172405","8"
"171763","8"
"181611","8"
"176495","8"
"176434","8"
"176702","8"
"174646","8"
"178587","8"
"177452","8"
"177550","8"
"180843","8"
"172687","8"
"179092","8"
"181358","8"
"171784","8"
"266837","8"
"174208","8"
"175844","8"
"176002","8"
"176740","8"
"177410","8"
"181833","8"
"180232","8"
"177747","8"
"183188","8"
"176613","8"
"176343","8"
"179160","8"
"172501","8"
"178835","8"
"174805","8"
"259621","8"
"178872","8"
"174669","8"
"178887","8"
"171997","8"
"174289","8"
"175747","8"
"180724","8"
"172626","8"
"24104882","8"
"3564910","8"
"179912","8"
"3565570","8"
"178016","8"
"171935","8"
"174904","8"
"175069","8"
"175660","8"
"177853","8"
"177212","8"
"177398","8"
"174964","8"
"173277","8"
"173325","8"
"180393","8"
"178999","8"
"174122","8"
"173920","8"
"176373","8"
"176922","8"
"178822","8"
"183139","8"
"173167","8"
"172554","8"
"172030","8"
"176232","8"
"173693","8"
"177105","8"
"172984","8"
"174648","8"
"181545","8"
"176083","8"
"175834","8"
"174193","8"
"175852","8"
"173736","8"
"181136","8"
"171857","8"
"179028","8"
"176313","8"
"181244","8"
"186854","8"
"177905","8"
"172629","8"
"179940","8"
"174434","8"
"175610","8"
"172829","8"
"173449","8"
"181026","8"
"179898","8"
"172802","8"
"259526","8"
"175240","8"
"172676","8"
"179362","8"
"176394","8"
"178981","8"
"174595","8"
"176565","8"
"184127","8"
"175531","8"
"175598","8"
"179361","8"
"175244","8"
"185872","8"
"181566","8"
"171922","8"
"36805063","8"
"176334","8"
"172661","8"
"177018","8"
"177236","8"
"188488","8"
"174001","8"
"173863","8"
"175534","8"
"171710","8"
"176914","8"
"174835","8"
"178874","8"
"191537","8"
"176635","8"
"175972","8"
"174902","8"
"173904","8"
"171877","8"
"177355","8"
"178617","8"
"187843","8"
"179469","8"
"176508","8"
"175838","8"
"177927","8"
"4363011","8"
"177714","8"
"187502","8"
"175017","8"
"175995","8"
"173299","8"
"175822","8"
"174700","8"
"179218","8"
"172432","8"
"174439","8"
"174380","8"
"174683","8"
"179749","8"
"172487","8"
"266646","8"
"175555","8"
"181719","8"
"176168","8"
"179275","8"
"176857","8"
"181097","8"
"3565041","8"
"175571","8"
"180721","8"
"176268","8"
"185336","8"
"187453","8"
"174357","8"
"176101","8"
"181319","8"
"175947","8"
"178937","8"
"183993","8"
"191130","8"
"176809","8"
"172989","8"
"177628","8"
"179303","8"
"181017","8"
"179832","8"
"179732","8"
"178088","8"
"176218","8"
"173436","8"
"178944","8"
"171685","8"
"176625","8"
"172733","8"
"180866","8"
"13197147","8"
"173549","8"
"191668","8"
"174806","8"
"174460","8"
"174330","8"
"175112","8"
"176978","8"
"175603","8"
"177217","8"
"179365","8"
"176150","8"
"176673","8"
"174247","8"
"174378","8"
"178989","8"
"173394","8"
"187321","8"
"172412","8"
"181405","8"
"176198","8"
"179711","8"
"172300","8"
"179854","8"
"191736","8"
"175066","8"
"175873","8"
"172450","8"
"174748","8"
"175973","8"
"180073","8"
"183243","8"
"178398","8"
"184650","8"
"176196","8"
"266824","8"
"179643","8"
"177095","8"
"175056","8"
"183205","8"
"174286","8"
"173228","8"
"174905","8"
"187255","8"
"172864","8"
"177368","8"
"177990","8"
"180615","8"
"178137","8"
"171764","8"
"177744","8"
"179172","8"
"174473","8"
"177181","8"
"171942","8"
"175730","8"
"180849","8"
"171711","8"
"181058","8"
"179828","8"
"174048","8"
"181480","8"
"173764","8"
"178037","8"
"176847","8"
"174022","8"
"3565074","8"
"171932","8"
"175429","8"
"171704","8"
"180081","8"
"179946","8"
"174231","8"
"172032","8"
"175651","8"
"179963","8"
"4927052","8"
"6418727","8"
"171963","8"
"180692","8"
"180823","8"
"190777","8"
"174128","8"
"187375","8"
"172652","8"
"189618","8"
"178148","8"
"174590","8"
"174431","8"
"174093","8"
"176289","8"
"178116","8"
"176728","8"
"177043","8"
"181334","8"
"176925","8"
"178196","8"
"180734","8"
"172831","8"
"181292","8"
"176500","8"
"179721","8"
"184341","8"
"181206","8"
"182812","8"
"177753","8"
"176233","8"
"180885","8"
"176037","8"
"175546","8"
"173347","8"
"174151","8"
"186891","8"
"179597","8"
"177845","8"
"172644","8"
"172749","8"
"179610","8"
"178387","8"
"176966","8"
"179324","8"
"172510","8"
"179534","8"
"179029","8"
"176374","8"
"180664","8"
"180287","8"
"173400","8"
"179535","8"
