gene_ID	name	SPN4	OMA1	LIN41	spn4_enrichment	oma1_enrichment	lin41_enrichment	Log2_SPN-4_LYSATE_FPKM	Log2_SPN-4_IP_FPKM	Log2_OMA-1_LYSATE_FPKM	Log2_OMA-1_IP_FPKM	Log2_LIN-41_LYSATE_FPKM	Log2_LIN-41_IP_FPKM
WBGene00044425	F54D12.11	FALSE	FALSE	FALSE	0.531299961	-0.11963462	0.57734779	-2.267	-3.322	-2.874	-3.322	-2.857	-3.322
WBGene00018821	F54D12.8	FALSE	TRUE	FALSE	3.190002645	4.260977132	2.775022867	-2.844	-0.718	-2.532	0.693	-2.458	-0.613
WBGene00018816	F54D12.2	FALSE	FALSE	FALSE	0.531299961			-2.64	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00018815	F54D12.1	FALSE	FALSE	FALSE		-0.11963462	2.032558416	-3.322	-3.322	-3.063	-3.322	-3.322	-3.322
WBGene00021786	Y51H7C.8	FALSE	FALSE	FALSE		2.352644869	4.292903454	-3.322	-3.322	-3.322	-2.694	-3.322	-1.446
WBGene00021785	Y51H7C.7	FALSE	FALSE	FALSE	0.095915938	-0.273140993	-0.273133272	5.473	5.605	5.483	5.211	5.643	5.371
WBGene00021784	cogc-4	FALSE	FALSE	FALSE	-0.084581036	0.634822167	0.8334318	5.171	5.105	5.077	5.711	5.138	5.971
WBGene00198060	Y51H7C.23	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00200446	Y51H7C.31	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00200848	Y51H7C.33	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00021787	Y51H7C.9	FALSE	FALSE	FALSE	1.781517553	0.877193282	-0.128200154	-2.94	-2.434	-3.053	-2.836	-2.489	-2.558
WBGene00196038	Y51H7C.18	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00202126	Y51H7C.38	FALSE	FALSE	FALSE		-1.609720834	0.595154057	-3.322	-3.322	0.074	-3.322	-1.79	-3.322
WBGene00021783	alkb-1	FALSE	FALSE	FALSE	1.393347087	0.545385114	2.140281257	3.52	4.879	3.379	3.923	3.465	5.597
WBGene00199611	Y51H7C.27	FALSE	FALSE	FALSE		-0.966821508		-3.322	-3.322	-1.467	-3.322	-3.322	-3.322
WBGene00200376	Y51H7C.30	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00200887	Y51H7C.34	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00201240	Y51H7C.35	FALSE	FALSE	FALSE		-0.024812051		-3.322	-3.322	-1.914	-3.322	-3.322	-3.322
WBGene00195679	Y51H7C.17	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00198388	Y51H7C.24	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00195612	Y51H7C.16	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00196179	Y51H7C.20	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00021788	Y51H7C.10	FALSE	FALSE	FALSE	0.531299961	-0.011287632	-1.741866839	-2.593	-3.322	-2.9	-2.977	-2.277	-3.322
WBGene00199962	Y51H7C.28	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00202362	Y51H7C.40	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00199232	Y51H7C.26	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00200052	Y51H7C.29	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00201728	Y51H7C.37	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00202193	Y51H7C.39	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00197947	Y51H7C.22	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00198866	Y51H7C.25	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00196114	Y51H7C.19	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00196299	Y51H7C.21	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00021789	nol-6	FALSE	FALSE	FALSE	-1.264453539	-0.898795999	-0.85736859	3.934	2.709	3.652	2.764	3.806	2.961
WBGene00200703	Y51H7C.32	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00201708	Y51H7C.36	FALSE	FALSE	FALSE		-1.610452747	0.57734779	-3.322	-3.322	0.048	-3.322	-1.788	-3.322
WBGene00021781	Y51H7C.3	TRUE	FALSE	FALSE	3.928338721	1.730097693	1.581650221	6.085	10.033	5.854	7.584	6.17	7.754
WBGene00021790	Y51H7C.12	FALSE	FALSE	FALSE	1.293113616	1.879952165	0.881279754	-1.212	-0.176	-0.551	1.103	-0.757	-0.003
WBGene00021780	scl-17	FALSE	FALSE	FALSE		0.762931963		-3.322	-3.322	-2.615	-2.39	-3.322	-3.322
WBGene00044439	Y51H7C.15	FALSE	FALSE	FALSE	-0.305459728	-1.059706884	-1.13650591	-0.778	-1.975	-1.542	-2.604	-0.879	-1.878
WBGene00021791	Y51H7C.13	FALSE	FALSE	FALSE	-0.058248436	1.686691623	2.202675907	1.531	1.42	0.008	1.615	-0.732	1.264
WBGene00021779	Y51H7C.1	FALSE	FALSE	FALSE	0.023114592	1.938743712	0.645432342	2.554	2.517	2.354	4.271	1.992	2.612
WBGene00000646	H17B01.2	FALSE	FALSE	FALSE	-0.081610653	-2.235457638	-1.023294059	-2.703	-3.322	-2.311	-3.056	-2.556	-3.016
WBGene00044643	H17B01.5	FALSE	FALSE	FALSE	1.578583999	2.920364117	1.353972106	-0.663	0.016	-1.045	1.569	-0.958	0.246
WBGene00023309	H17B01.t1	FALSE	FALSE	FALSE	2.162466124			-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00023310	H17B01.t2	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00023311	H17B01.t3	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00023312	H17B01.t4	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00019208	lips-14	FALSE	FALSE	FALSE	-1.70551232	-1.094184957	-0.622244749	2.272	0.509	2.027	0.928	2.482	1.885
WBGene00019209	emc-1	FALSE	TRUE	FALSE	0.530757617	2.501342087	0.71778791	5.436	5.974	5.321	7.819	5.339	6.058
WBGene00019207	fgt-1	FALSE	FALSE	FALSE	0.030107164	0.94044277	0.504724018	3.691	3.761	3.509	4.441	3.65	4.15
WBGene00220177	Y51H7BM.2	FALSE	FALSE	FALSE	0.789813324	-1.610576215	0.57744851	-1.408	-3.322	-0.416	-3.322	-2.014	-3.322
WBGene00021772	math-45	FALSE	FALSE	FALSE	-2.260994581	-1.311847308	-0.956129433	1.219	-1.333	1.489	0.254	1.106	0.225
WBGene00044645	Y51H7BR.8	FALSE	FALSE	FALSE		-0.024849027	0.538876881	-3.322	-3.322	-2.866	-3.322	-2.503	-2.575
WBGene00195929	Y51H7BR.9	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00005704	sru-41	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00021778	Y51H7BR.7	FALSE	FALSE	FALSE	2.162466124	-0.02485017	-0.978389812	-3.322	-3.322	-3.033	-3.322	-2.597	-3.322
WBGene00196750	Y51H7BR.10	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00200653	Y51H7BR.11	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00021776	Y51H7BR.4	FALSE	FALSE	FALSE	1.45036985	0.534785887	1.556646987	-2.64	-2.583	-2.366	-2.108	-3.07	-2.891
WBGene00021774	fbxb-43	FALSE	FALSE	FALSE	0.342173899	0.945186485	0.348465728	-1.979	-1.619	0.131	1.075	-0.237	-0.195
WBGene00021773	fbxb-42	FALSE	FALSE	FALSE	-0.164585587	0.460307309	-0.264891787	0.551	0.345	1.283	1.715	0.394	0.054
WBGene00019416	fbxb-44	FALSE	TRUE	FALSE	-0.830882126	2.689425915	0.358984761	-0.074	-1.283	0.433	3.022	-0.53	-0.23
WBGene00044697	poml-4	FALSE	FALSE	FALSE	-0.447754838	-1.612591027	-1.154054762	-1.698	-2.458	-0.885	-2.052	-1.446	-2.255
WBGene00019415	K05F6.4	FALSE	FALSE	FALSE	-0.734129172	-0.745984794	-0.958576204	0.244	-1.06	0.772	0.084	0.366	-0.613
WBGene00045486	K05F6.12	FALSE	FALSE	FALSE	-1.575426635	-0.72875476	0.502577763	-1.425	-3.322	-0.715	-1.326	-1.123	-0.653
WBGene00269420	K05F6.16	FALSE	FALSE	FALSE	0.531299961	-2.011086903	2.032597086	-2.606	-3.322	-2.504	-3.322	-3.322	-3.322
WBGene00173988	21ur-12968	FALSE	FALSE	FALSE			2.032578067	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00019417	fbxb-52	FALSE	FALSE	FALSE	-1.298932953	-1.074741915	0.618885983	-1.687	-3.322	-0.887	-1.749	-1.408	-1.08
WBGene00019414	fbxb-51	FALSE	FALSE	FALSE	-0.580588474	-1.659225729	0.524973533	-0.926	-1.759	-0.34	-1.729	-1.227	-0.833
WBGene00019418	fbxb-54	FALSE	FALSE	FALSE	-0.430984192	-0.662650155	-0.518785805	1.782	1.248	1.742	1.063	2.044	1.367
WBGene00019413	fbxb-50	FALSE	FALSE	FALSE	-2.358896758	-0.717733837	-1.07692313	-0.166	-2.63	0.937	0.253	0.315	-0.63
WBGene00219239	K05F6.14	FALSE	FALSE	FALSE	2.162412794	-3.786246939	0.05787232	-3.322	-3.322	-1.302	-3.322	-2.083	-2.572
WBGene00019419	K05F6.8	FALSE	FALSE	FALSE		-0.119709021	2.994402093	-3.322	-3.322	-2.845	-3.322	-3.322	-2.617
WBGene00019412	fbxb-49	FALSE	FALSE	FALSE	0.047350794	-0.053184734	0.099030759	-1.396	-2.364	-1.074	-1.099	-0.992	-1.039
WBGene00019420	fbxb-46	FALSE	FALSE	FALSE	-0.736904109	0.032228714	-0.126153832	-1.521	-2.415	-1.631	-1.647	-1.547	-2.361
WBGene00269419	K05F6.15	FALSE	FALSE	FALSE	0.116554706	-0.1647086	-0.427090067	-0.715	-1.08	0.639	0.485	-0.736	-1.56
WBGene00019421	K05F6.10	FALSE	FALSE	FALSE		-0.70589554	2.994318627	-3.322	-3.322	-2.875	-3.108	-3.322	-2.881
WBGene00020326	math-38	FALSE	FALSE	FALSE	-2.207788458	-1.653340992	-1.176074607	-1.331	-3.322	-1.471	-2.455	-0.771	-1.716
WBGene00219321	T07H3.10	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00020327	clec-21	FALSE	FALSE	FALSE			0.595154057	-3.322	-3.322	-3.322	-3.322	-3.141	-3.322
WBGene00194704	T07H3.8	FALSE	FALSE	FALSE			2.032527303	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00044429	T07H3.7	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00020328	clec-20	FALSE	FALSE	FALSE		-0.11963462	1.556917718	-3.322	-3.322	-3.144	-3.322	-3.14	-2.99
WBGene00020325	bath-46	FALSE	FALSE	FALSE	-0.261915915	-0.984941501	-1.485368777	-1.675	-2.617	-2.178	-2.681	-0.558	-1.979
WBGene00020329	bath-26	FALSE	FALSE	FALSE	-1.876742217	-1.789916528	-1.737302722	0.294	-1.444	1.114	-0.648	0.953	-0.612
WBGene00006464	bath-47	FALSE	FALSE	FALSE	-0.491480472	1.492793132	-0.639992473	0.69	0.253	0.696	2.128	0.504	-0.058
WBGene00015595	bath-33	FALSE	FALSE	FALSE	-0.290490864	2.664666628	-1.25408815	-2.078	-3.322	-1.322	1.029	-1.989	-2.882
WBGene00201668	T07H3.9	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015596	fbxa-161	FALSE	FALSE	FALSE	3.18857712	0.155899061	0.582079553	-3.322	-2.288	-2.315	-2.384	-3.087	-3.322
WBGene00015597	fbxa-162	FALSE	FALSE	FALSE	-0.588493	-1.171875536	-1.776428687	-1.447	-2.422	-0.549	-1.619	-0.838	-2.344
WBGene00015598	fbxa-163	FALSE	FALSE	FALSE	-0.936987919	-1.231583186	-3.451945151	-2.062	-3.322	-2.328	-2.842	-0.818	-2.972
WBGene00015594	btb-15	FALSE	FALSE	FALSE		1.390935635	2.994414671	-3.322	-3.322	-3.322	-3.322	-3.322	-2.755
WBGene00015599	fbxa-164	FALSE	FALSE	FALSE	0.95061598	-1.429911773	-1.442685597	-2.6	-2.347	-2.519	-3.069	-2.17	-2.947
WBGene00015600	fbxa-165	FALSE	FALSE	FALSE	0.531227555	-0.65011714	1.094532141	-2.806	-3.322	-2.868	-3.04	-2.557	-2.012
WBGene00015601	fbxa-166	FALSE	FALSE	FALSE	0.127832407	-0.602288787	-1.023787474	-1.139	-2.14	-0.906	-1.396	-1.624	-2.414
WBGene00015602	fbxa-158	FALSE	FALSE	FALSE	-2.205279795	-0.697434053	-0.756176532	-0.288	-2.473	-2.249	-2.666	-0.479	-1.251
WBGene00015603	fbxa-159	FALSE	FALSE	FALSE			2.032558416	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015604	fbxa-160	FALSE	FALSE	FALSE			2.032586868	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00044415	C08E3.14	FALSE	FALSE	FALSE	0.531299961			-2.589	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00044416	C08E3.15	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015605	C08E3.13	FALSE	FALSE	FALSE	1.287160207	2.110951824	-1.404249971	-1.102	-1.853	-2.534	-1.553	-1.676	-3.322
WBGene00015593	C08E3.1	FALSE	FALSE	FALSE		1.390871213	2.032554839	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00005177	srg-20	FALSE	FALSE	FALSE	0.531299961	1.10734942	0.594982373	-2.84	-3.322	-2.802	-2.509	-3.159	-3.322
WBGene00005293	srh-72	FALSE	FALSE	FALSE	-0.293739843	-1.053520251	1.346737143	-2.249	-3.322	-2.923	-3.322	-2.806	-2.336
WBGene00022556	ZC204.6	FALSE	FALSE	FALSE	3.966528246	-0.145175379	0.91160834	-3.322	-1.069	-1.817	-2.105	-1.588	-0.923
WBGene00194714	ZC204.17	FALSE	FALSE	FALSE	-1.881605228	-1.557477196	1.893107182	-0.86	-3.322	-1.191	-2.353	-1.695	-0.376
WBGene00044695	fbxb-27	FALSE	FALSE	FALSE	-0.433757919	-2.216356052	-0.052843833	-0.16	-1.086	-0.067	-1.871	-0.247	-0.233
WBGene00022558	fbxb-21	FALSE	FALSE	FALSE	0.236678372	-0.533583524	0.860377461	-0.754	-1.007	0.068	-0.434	-0.616	0.17
WBGene00022559	fbxb-20	FALSE	FALSE	FALSE	-1.261374506	-1.50980684	-0.618242415	0.27	-0.718	0.701	-0.735	0.245	-0.315
WBGene00022560	fbxb-16	FALSE	FALSE	FALSE	-1.57442547	-1.00848418	1.948069248	-1.036	-3.322	-0.379	-1.361	-2.109	-0.683
WBGene00022557	fbxb-15	FALSE	FALSE	FALSE	0.968241691	-0.836674422	-0.186911475	0.449	1.472	1.513	0.677	0.807	0.619
WBGene00022561	btb-13	FALSE	FALSE	FALSE	-0.760943448	-0.776434123	-0.330064907	0.244	-1.179	0.368	-0.334	0.397	0.037
WBGene00022555	btb-12	FALSE	FALSE	FALSE	-0.629779958	-0.715062965	-0.431162761	0.342	-0.945	0.907	0.209	0.686	0.28
WBGene00022562	ZC204.12	FALSE	FALSE	FALSE	-1.031445568	-0.706210613	-1.16130568	4.063	3.028	4.048	3.338	3.711	2.549
WBGene00022563	ZC204.13	FALSE	FALSE	FALSE	0.789813324	3.174478672	2.032558416	-2.525	-3.322	-3.322	-2.604	-3.322	-3.322
WBGene00022564	ZC204.14	FALSE	TRUE	TRUE	1.390067457	4.256084267	3.834445357	2.334	3.742	3.337	7.579	2.118	5.912
WBGene00022554	duxl-1	FALSE	FALSE	FALSE	0.324680311	-0.042507506	0.497670572	3.852	4.206	3.939	3.896	3.759	4.263
WBGene00022553	ZC204.1	FALSE	FALSE	FALSE	0.647199601	1.069906917	0.038118821	-2.32	-3.322	-2.452	-1.957	-1.583	-2.21
WBGene00005844	srw-97	FALSE	FALSE	FALSE	2.162487722	-1.135370306	-0.422173774	-3.322	-3.322	-2.668	-3.06	-2.956	-3.322
WBGene00003734	nhx-6	FALSE	FALSE	FALSE	-0.229366604	-0.028251283	0.165948356	0.35	-0.142	0.587	0.537	-0.711	-0.588
WBGene00019037	fbxb-17	FALSE	FALSE	FALSE	-0.903823423	0.264625005	-0.466624043	0.587	-0.988	1.988	2.239	0.745	0.059
WBGene00019038	irld-37	FALSE	FALSE	FALSE	-0.051578817	1.657507823	2.994420742	-2.506	-3.322	-3.086	-2.847	-3.322	-2.754
WBGene00019036	irld-36	FALSE	FALSE	FALSE	0.853015878	-0.359452545	-0.796968033	-2.231	-2.03	-0.906	-1.268	-1.408	-2.014
WBGene00019035	fbxb-26	FALSE	FALSE	FALSE	-0.760710046	-0.953572471	-0.104411124	-0.207	-0.805	0.434	-0.467	-0.226	-0.297
WBGene00019034	fbxb-25	FALSE	FALSE	FALSE	-0.263424721	-1.139534947	-1.994995191	-1.726	-2.636	-1.54	-2.408	-2.25	-3.322
WBGene00019039	fbxb-18	FALSE	FALSE	FALSE	-0.924317149	-0.950916378	-0.05186919	-1.078	-2.605	-0.083	-0.908	-1.188	-1.28
WBGene00019040	fbxb-19	FALSE	FALSE	FALSE	-1.021628693	-1.715367764	0.984972175	-0.349	-1.527	-0.252	-1.628	-1.285	-0.486
WBGene00019041	fbxc-22	FALSE	FALSE	FALSE	-1.478066601	-1.899996928	-0.21096688	0.579	-1.257	0.65	-1.084	0.096	-0.1
WBGene00019042	fbxc-21	FALSE	FALSE	FALSE	-1.938627862	-0.65168057	-1.549158333	0.598	-1.534	0.404	-0.193	0.154	-1.168
WBGene00019043	fbxc-26	FALSE	FALSE	FALSE	-3.256870894	-2.42777047	-0.168086422	-0.379	-3.322	-0.21	-2.073	-0.65	-0.787
WBGene00019044	F58E1.13	FALSE	FALSE	FALSE	-0.330858056	0.3378986	-0.268307298	0.641	0.299	0.156	0.473	-0.153	-0.436
WBGene00019045	fbxb-47	FALSE	FALSE	FALSE	-1.411934116	-0.121828451	0.207578565	-1.688	-3.322	-0.705	-0.801	-1.513	-1.341
WBGene00018442	sdz-18	FALSE	FALSE	FALSE	-2.732514607	-2.035223586	-1.417610218	-0.368	-3.322	-0.018	-1.654	-0.305	-1.452
WBGene00018441	math-29	FALSE	FALSE	FALSE	0.24499875	-1.311950887	-3.661686864	-1.773	-1.944	-1.547	-2.333	-1.049	-3.322
WBGene00018440	F45C12.9	FALSE	FALSE	FALSE	3.205863327	1.316707062	2.994432309	-3.322	-1.984	-2.672	-2.081	-3.322	-2.706
WBGene00018439	fbxa-184	FALSE	FALSE	FALSE	0.428909273	-0.381149699	-0.691928167	0.74	0.834	0.642	0.278	0.603	-0.16
WBGene00018443	btb-7	FALSE	FALSE	FALSE	1.428325615	-0.915274843	-0.176129779	1.787	3.159	1.693	0.83	1.859	1.665
WBGene00018438	btb-6	FALSE	FALSE	FALSE	-0.588687068	-1.282535855	-0.688024184	3.343	2.681	3.32	2.044	3.511	2.832
WBGene00018444	fbxb-48	FALSE	FALSE	FALSE	-2.193215677	0.866013661	0.543131996	-1.04	-3.322	0.033	0.843	-0.848	-0.367
WBGene00018445	fbxb-5	FALSE	FALSE	FALSE	-1.109775392	0.073731187	0.876738452	-1.29	-2.327	-1.964	-1.961	-2.219	-1.994
WBGene00018437	btb-8	FALSE	FALSE	FALSE	-2.030648617	-2.958397369	-1.215296447	0.714	-2.252	1.256	-1.507	1.117	-0.009
WBGene00018436	fbxb-11	FALSE	FALSE	FALSE	0.692618489	-0.647341889	-0.249794311	-0.713	-0.971	-0.112	-0.713	-0.179	-0.503
WBGene00269388	F45C12.17	FALSE	FALSE	FALSE	1.267983724	0.504008137	-0.350654242	0.3	1.524	0.764	1.223	0.49	0.135
WBGene00018435	btb-9	FALSE	FALSE	FALSE	0.803397018	-1.753822595	-1.420066658	0.339	1.028	0.754	-0.805	0.765	-0.789
WBGene00018434	ceh-81	FALSE	FALSE	FALSE	0.991884496	0.77309108	1.436068688	-2.727	-2.468	-2.906	-2.727	-2.876	-2.43
WBGene00018433	ceh-82	TRUE	FALSE	FALSE	3.496887299	1.766220255	1.318500558	1.334	4.8	0.424	2.112	1.765	3.065
WBGene00018446	ceh-83	FALSE	TRUE	TRUE	1.626465368	3.376717273	2.418064686	4.583	6.223	4.513	7.885	4.39	6.801
WBGene00018447	irld-9	FALSE	FALSE	FALSE	-0.292241007	1.956091912	0.683907457	-2.512	-3.322	-2.927	-2.332	-2.469	-2.214
WBGene00018432	irld-33	FALSE	FALSE	FALSE	2.162355023	-0.029575967	-0.990888988	-3.322	-3.322	-3.189	-3.322	-2.885	-3.322
WBGene00019502	K07G6.1	FALSE	FALSE	FALSE			0.595115533	-3.322	-3.322	-3.322	-3.322	-2.86	-3.322
WBGene00206518	F36H5.12	FALSE	FALSE	FALSE		1.390827183	2.032505628	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00018105	clec-19	FALSE	FALSE	FALSE		1.390827411		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00006223	str-179	FALSE	FALSE	FALSE	0.623532712	-1.106058179	0.942343848	-0.814	-1.007	-0.414	-1.389	-0.847	0.029
WBGene00206519	F36H5.13	FALSE	FALSE	FALSE	1.407937911	-0.79295213	-0.198260978	0.368	1.705	1.158	0.411	0.21	0.055
WBGene00018106	F36H5.8	FALSE	FALSE	FALSE	0.604682197	-1.619129625	-0.918366703	-0.764	-1.099	0.972	-0.518	-0.165	-0.921
WBGene00270291	F36H5.15	FALSE	FALSE	FALSE	-0.657629931	-1.927578768	-0.992165389	-2.097	-3.322	-0.393	-2.127	-2.448	-3.322
WBGene00018107	F36H5.9	FALSE	FALSE	FALSE	-0.958878385	-1.210437949	0.468239585	-0.593	-3.322	-0.362	-1.712	-1.608	-1.502
WBGene00018109	fbxb-12	FALSE	FALSE	FALSE	0.503174387	-0.842473614	-0.09761948	-0.417	0.056	0.055	-0.818	-0.83	-1.464
WBGene00270292	F36H5.16	FALSE	FALSE	FALSE	0.531299961	0.199201138	-0.02185519	-2.643	-3.322	-2.748	-2.627	-2.738	-2.893
WBGene00270293	F36H5.17	FALSE	FALSE	FALSE	3.168487751	1.019063367	4.864783761	-3.322	-1.925	-1.778	-1.546	-3.322	-0.863
WBGene00018108	F36H5.10	FALSE	FALSE	FALSE	1.70499258	-1.885168298	-0.189686337	-2.794	-2.591	-1.145	-2.465	-2.183	-2.461
WBGene00018104	fbxb-53	FALSE	FALSE	FALSE	-0.294397419	0.243530239	-0.761637136	-1.27	-1.871	-0.669	-0.466	-0.838	-1.469
WBGene00018103	F36H5.4	FALSE	FALSE	FALSE	-2.733121536	-0.318859952	-0.57303524	-0.495	-3.322	0.158	-0.129	-0.326	-0.978
WBGene00018102	math-28	FALSE	FALSE	FALSE	0.120958738	-1.111950213	-0.549956704	-2.609	-2.934	-1.793	-2.552	-2.219	-2.529
WBGene00018101	math-27	FALSE	FALSE	FALSE	-1.180059831	-0.681075111	0.001615492	0.544	-0.721	1.444	0.791	0.524	0.49
WBGene00018100	math-26	FALSE	FALSE	FALSE	-0.222870068	-1.286105177	-0.390452027	0.066	-0.073	1.471	0.235	0.786	0.382
WBGene00015608	math-3	FALSE	FALSE	FALSE	-1.503245081	-0.831741848	-0.601049992	1.41	0.042	1.743	0.94	1.562	0.97
WBGene00219271	F36H5.14	FALSE	FALSE	FALSE	-2.848011245	-1.241801631	-2.514906423	0.763	-2.189	0.683	-0.447	0.954	-1.253
WBGene00015609	math-4	FALSE	FALSE	FALSE	-0.424632827	0.612317404	-1.183011541	0.719	0.372	1.25	1.838	0.85	-0.27
WBGene00044417	C08F1.11	FALSE	FALSE	FALSE	0.789813324	0.192648541	-0.041493526	-2.828	-3.322	-1.365	-1.231	-0.962	-0.987
WBGene00015613	C08F1.10	FALSE	FALSE	FALSE	-0.691232793	-0.885076284	-0.984859452	0.921	0.256	2.562	1.705	1.063	0.136
WBGene00015610	C08F1.6	FALSE	FALSE	FALSE	-0.288885617	0.462206812	-0.633472874	1.696	1.114	2.399	2.855	1.827	0.984
WBGene00015607	fbxb-13	FALSE	FALSE	FALSE	-1.173517283	-1.948206934	-0.968470538	0.212	-1.413	0.819	-0.947	-0.065	-0.95
WBGene00006088	str-21	FALSE	FALSE	FALSE	2.162390758	-1.054009118	1.31058306	-3.322	-3.322	-2.836	-3.322	-2.792	-2.651
WBGene00015606	math-2	FALSE	FALSE	FALSE		0.255547776	-0.448269312	-3.322	-3.322	-2.913	-2.863	-2.738	-3.025
WBGene00006089	str-22	FALSE	FALSE	FALSE	0.531346349	1.403378435	-1.989924768	-2.719	-3.322	-2.923	-2.535	-2.304	-3.322
WBGene00269390	C08F1.13	FALSE	FALSE	FALSE	-0.814920034	-0.25605256	0.039389096	-1.547	-3.322	-2.009	-2.364	-2.085	-2.292
WBGene00269389	C08F1.12	FALSE	FALSE	FALSE	0.553492492	0.404592275	2.319017531	-2.577	-3.322	-2.255	-2.294	-3.038	-2.616
WBGene00015611	C08F1.8	FALSE	TRUE	FALSE	0.789838186	5.364608287	-0.410041747	-2.784	-3.322	-2.683	1.294	-2.81	-3.322
WBGene00020362	fbxb-10	FALSE	FALSE	FALSE	-1.601649272	-1.513653079	-1.350305774	0.427	-2.221	0.675	-0.845	0.195	-1.042
WBGene00020363	fbxa-3	FALSE	FALSE	FALSE	0.789776034	1.019458041	-0.021929521	-2.855	-3.322	-0.826	0.05	-1.42	-1.464
WBGene00219728	linc-16	FALSE	FALSE	FALSE	-1.944937324	-1.293438253	-0.274383953	1.096	-2.124	1.458	0.115	1.309	1.011
WBGene00170391	21ur-12798	FALSE	FALSE	FALSE		2.352642808		-3.322	-3.322	-3.322	-1.581	-3.322	-3.322
WBGene00020361	fbxc-19	FALSE	FALSE	FALSE	-1.492123146	1.719573169	0.47230422	-1.258	-2.798	-0.585	0.955	-1.391	-1.027
WBGene00020360	math-41	FALSE	FALSE	FALSE	-0.845477654	-0.861619625	-0.768217245	1.185	0.352	1.186	0.379	1.177	0.448
WBGene00020359	math-40	FALSE	FALSE	FALSE	0.202092666	0.799354786	0.433033579	0.195	-0.55	0.535	1.274	0.351	0.746
WBGene00020358	math-39	FALSE	FALSE	FALSE	-0.843284954	-0.914918342	-0.08640347	0.242	-1.274	0.524	-0.345	-0.186	-0.293
