gene_ID	name	SPN4	OMA1	LIN41	spn4_enrichment	oma1_enrichment	lin41_enrichment	Log2_SPN-4_LYSATE_FPKM	Log2_SPN-4_IP_FPKM	Log2_OMA-1_LYSATE_FPKM	Log2_OMA-1_IP_FPKM	Log2_LIN-41_LYSATE_FPKM	Log2_LIN-41_IP_FPKM	Kimble_Log2FC	Kimble_Adjusted_p-value	Kimble_Sperm_FPKM	Kimble_Oocyte_FPKM	Stoeckius_Sperm_RPKM	Stoeckius_Oocyte_RPKM	Stoeckius_oneCell_RPKM	Stoeckius_twoCell_RPKM
WBGene00202216	Y55F3BR.18	FALSE	FALSE	FALSE	2.162355023	-1.128623917	-0.397789273	-3.322	-3.322	-1.788	-3.322	-1.771	-3.322			0	0				
WBGene00021942	madf-1	FALSE	FALSE	FALSE	-0.534507756	-0.448072515	0.585886749	1.038	-0.477	0.874	0.447	0.788	1.266	-0.868734106	6.38554E-06	2.031	3.681	0.914	4.145	7.388	6.824
WBGene00044742	Y55F3BR.10	FALSE	FALSE	FALSE	-0.538893087	-0.369065381	-0.320806624	2.193	1.693	2.079	1.721	2.477	2.153	0.125184609	0.455988625	8.061	7.412	4.013	1.004	1.203	1.141
WBGene00021943	Y55F3BR.6	FALSE	FALSE	FALSE	1.248001868	0.942274514	0.912700756	3.501	4.735	3.869	4.808	3.456	4.361	0.709900497	8.55836E-06	35.511	21.707	32.925	19.511	32.468	43.193
WBGene00201199	Y55F3BR.16	FALSE	FALSE	FALSE		1.390871213		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00021941	lgc-33	FALSE	FALSE	FALSE	0.022026068	-1.103577857	-0.721825211	-0.209	-0.206	-0.863	-1.803	-0.509	-1.225	2.685042095	2.8952E-13	0.788	0.13	2.414	0.129	0.558	0.583
WBGene00021945	lem-4	FALSE	TRUE	FALSE	0.901642412	2.277852231	0.585714346	4.85	5.759	4.23	6.503	4.756	5.342	-0.910159894	2.21176E-13	16.127	30.291	11.009	46.755	21.029	29.881
WBGene00044757	Y55F3BR.11	FALSE	FALSE	FALSE	-1.575053038	-0.663403793	-2.354340891	-0.454	-3.322	0.14	-0.469	-0.475	-2.661	1.075821122	0.06700288	1.181	0.567	0.694	0.144	4.767	4.523
WBGene00021939	Y55F3BR.2	FALSE	FALSE	FALSE	0.108370882	-0.340789107	0.495229763	1.89	1.972	1.426	1.096	1.614	2.094	0.801572564	0.000965482	4.239	2.432	4.839	1.543	0.632	0.742
WBGene00195533	Y55F3BR.12	FALSE	FALSE	FALSE	0.531299961	-0.701320155	1.542906531	-1.911	-3.322	-1.67	-2.49	-2.617	-2.415			0	0				
WBGene00023183	Y55F3BR.9	FALSE	FALSE	FALSE	-1.575032706	-1.706651347	-2.760333778	3.459	0.654	3.865	2.066	4.404	0.463			0	0				
WBGene00201671	Y55F3BR.17	FALSE	FALSE	FALSE	3.081556433	-2.669099024	0.577342391	-3.322	-1.791	-0.338	-3.322	-2.375	-3.322			0	0				
WBGene00021938	Y55F3BR.1	FALSE	FALSE	FALSE	0.391639887	1.404634195	0.536140279	4.483	4.901	4.255	5.655	4.247	4.777	-0.538929079	1.94498E-05	30.751	44.677	23.542	87.571	49.408	56.43
WBGene00196995	Y55F3BR.14	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	-0.464826636		0.055	0.118				
WBGene00196058	Y55F3BR.13	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00007007	mak-2	FALSE	FALSE	FALSE	-0.382195544	0.176253436	0.020241145	3.384	3.042	3.114	3.289	3.271	3.287	-1.682743867	1.74981E-22	2.686	8.633	5.841	23.652	15.412	19.007
WBGene00016649	fbxc-1	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0.567	0.004	0.004	0.01
WBGene00045301	fbxc-9	FALSE	FALSE	FALSE		1.390802126		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0.136	0.003	0.065	0.044
WBGene00016648	fbxc-2	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0.559	0.004	0.008	0.007
WBGene00045300	fbxc-10	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0.15	0.003	0.039	0.046
WBGene00016647	fbxc-4	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0.563	0.004	0	0.022
WBGene00045299	fbxc-11	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0.134	0.003	0.053	0.058
WBGene00016646	fbxc-5	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0.574	0.004	0.004	0.016
WBGene00045298	fbxc-12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0.093	0.009	0.027	0.007
WBGene00019073	fbxc-3	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0.53	0.004	0.004	0.003
WBGene00019072	fbxc-8	FALSE	FALSE	FALSE	-2.244169166	0.714795053	-0.394919478	-1.799	-3.322	-1.344	-0.775	-1.803	-2.339	0.240570106		0.004	0.002	0.188	0.01	0.075	0.053
WBGene00019070	F58H7.5	FALSE	FALSE	FALSE	0.703601887	-0.266080254	0.003837864	1.254	1.953	0.801	0.414	0.71	0.712	2.092326912	8.40985E-07	1.596	0.378	0.834	0.07	0.103	0.067
WBGene00019069	lgc-30	FALSE	FALSE	FALSE	-0.121328182	2.606708858	-0.022976237	-1.935	-2.577	-1.357	0.898	-1.279	-1.492	1.402727881	0.012233923	0.499	0.193	0.24	0.264	0.214	0.292
WBGene00196404	F58H7.9	FALSE	FALSE	FALSE		2.352560232		-3.322	-3.322	-3.322	-2.245	-3.322	-3.322			0	0				
WBGene00199590	F58H7.10	FALSE	FALSE	FALSE		0.936343466		-3.322	-3.322	-2.255	-2.245	-3.322	-3.322			0	0				
WBGene00019067	F58H7.1	FALSE	FALSE	FALSE	0.170019176	-1.398422014	-0.112568929	-2.406	-2.549	-2.791	-3.106	-2.295	-2.52	1.71244971		0.01	0	0.039	0.012	0.003	0.011
WBGene00019068	faah-3	FALSE	FALSE	FALSE	-1.422236532	-1.244767658	-2.086505771	2.355	1.047	1.986	0.782	2.174	0.178	0.549611462	0.506215536	1.376	0.942	2.254	0.066	0.006	0.041
WBGene00004047	plx-1	FALSE	FALSE	TRUE	0.044984876	1.630577179	2.389308452	4.096	4.153	3.895	5.519	3.928	6.308	-0.966402418	0.000294147	5.959	11.642	5.18	18.76	7.21	8.368
WBGene00043705	egrh-2	FALSE	FALSE	FALSE	-0.656564689	1.615536784	1.023597964	1.567	0.857	1.59	3.156	1.375	2.357	0.58766965	1.8498E-07	15.105	10.033	6.111	4.765	11.504	9.872
WBGene00220181	Y55F3AM.23	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00002278	lep-2	FALSE	FALSE	FALSE	0.300799497	1.136959719	1.608703941	4.833	5.122	4.304	5.436	4.807	6.415	1.149484213	5.32331E-13	34.448	15.527				
WBGene00021923	Y55F3AM.5	FALSE	FALSE	FALSE	-0.242089068	-0.224449825	0.608467264	2.753	2.483	2.731	2.508	2.561	3.172	-0.667041342	1.06058E-11	9.211	14.615	7.055	37.152	22.59	23.595
WBGene00021925	immp-2	FALSE	FALSE	FALSE	-0.271420479	0.077199469	-0.163728672	2.723	2.479	2.329	2.393	2.392	2.183	-0.020140005	0.92358983	24.792	25.143	18.863	30.444	92.035	58.586
WBGene00021926	Y55F3AM.9	FALSE	FALSE	FALSE	-0.794917425	-0.636025936	-0.075496497	3.912	3.14	4.215	3.586	4.208	4.139	-1.124722762	6.39952E-25	20.418	44.516	10.828	38.973	55.228	61.837
WBGene00021922	atg-3	FALSE	FALSE	FALSE	1.085689294	-0.422481559	0.024067112	5.092	6.185	4.469	4.051	4.863	4.897	-1.32211703	3.15107E-34	17.144	42.85	19.067	113.189	82.498	102.121
WBGene00021921	rbm-39	FALSE	FALSE	FALSE	0.946607298	-0.470016662	-0.551685609	5.316	6.276	5.193	4.726	5.382	4.833	-0.908098489	1.57802E-07	33.376	62.63	22.401	155.343	32.459	40.662
WBGene00194825	mir-2209.2	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00194822	mir-2208.1	FALSE	FALSE	FALSE			2.032554839	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00194823	mir-2208.2	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00194824	mir-2209.1	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00194826	mir-2209.3	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00021927	abhd-14	FALSE	FALSE	FALSE	-0.189423526	-1.96614229	-1.932348393	0.957	0.603	0.523	-1.227	0.929	-1.45	0.850607219	2.14932E-06	1.891	1.061	2.928	0.319	0.709	0.716
WBGene00219762	linc-159	FALSE	FALSE	FALSE	-0.514994988	1.724533132	-0.45358679	-2.37	-3.322	-2.351	-1.297	-2.555	-2.782	0.60123711		0.004	0				
WBGene00021928	Y55F3AM.11	FALSE	FALSE	FALSE	-0.856550256	0.275944865	0.163618778	2.111	1.156	1.923	2.203	2.064	2.213	0.902229797	8.90873E-06	15.621	8.365	5.267	4.223	26.174	22.488
WBGene00005903	srx-12	FALSE	FALSE	FALSE	2.162390758	1.201230386	-0.991081095	-3.322	-3.322	-2.711	-2.322	-2.807	-3.322	-1.478478076	0.132764784	0.03	0.08	0.09	0.146	0.774	0.659
WBGene00219399	Y55F3AM.21	FALSE	FALSE	FALSE	-1.420616463	-0.775346174	-0.259910032	1.713	0.306	1.395	0.607	1.252	0.852	0.358642514	0.083960267	2.922	2.272				
WBGene00021929	dcap-1	FALSE	FALSE	FALSE	-0.323903436	-0.40677847	0.158582071	5.216	4.916	5.113	4.707	5.05	5.207	-1.249910803	9.57307E-12	35.356	84.082	25.902	124.847	96.579	101.412
WBGene00021930	Y55F3AM.13	FALSE	FALSE	FALSE	-0.278184439	-2.202114178	-0.877941839	5.861	5.622	5.64	3.449	5.566	4.699	-0.249112217	0.043379247	104.992	124.79	46.062	173.952	86.483	101.06
WBGene00021920	mrps-25	FALSE	FALSE	FALSE	-0.750939712	-1.086632013	0.344943683	4.944	4.185	4.51	3.408	4.689	5.04	0.058497134	0.716594197	77.614	74.536	22.248	69.085	118.172	98.826
WBGene00021931	Y55F3AM.14	FALSE	FALSE	FALSE	0.085152989	0.929819314	-1.250925459	-0.432	-1.015	-1.92	-1.269	-1.109	-2.054	0.654424009	0.351211157	0.147	0.093	1.181	0.034	0.027	0.05
WBGene00000816	csn-4	FALSE	FALSE	FALSE	-1.084977261	-0.97916745	0.055947173	3.759	2.58	4.003	3.03	3.7	3.766	-0.390366864	0.00025476	56.487	74.023	22.859	63.707	63.171	85.438
WBGene00021934	cct-8	TRUE	FALSE	FALSE	2.347655342	-1.873164048	-1.802963207	5.737	8.089	5.706	3.842	5.39	3.609	-0.887261405	1.39572E-05	139.402	257.849	50.833	346.748	36.515	38.047
WBGene00196098	Y55F3AR.4	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	2.733786052	0.003696291	0.873	0.12				
WBGene00021933	Y55F3AR.2	TRUE	FALSE	FALSE	3.556484372	1.855562196	1.432874381	5.87	9.446	5.565	7.419	5.722	7.154	-0.459605589	6.13182E-05	39.527	54.336	32.754	141.033	70.706	86.157
WBGene00021932	cox-18	FALSE	FALSE	FALSE	0.599843608	0.182364395	0.684252471	2.32	2.879	2.712	2.892	2.736	3.423	-0.068526316	0.711382212	21.878	22.936	9.723	13.525	21.056	20.854
WBGene00044462	C44B12.9	FALSE	FALSE	FALSE	0.789813324	0.842104447	1.55663974	-2.287	-3.322	-2.759	-2.688	-2.749	-2.512	-0.489738417	0.364026238	0.598	0.839	11.135	0.018	0.019	0.075
WBGene00016637	C44B12.3	FALSE	FALSE	FALSE	1.414638936	2.145626299	0.254512273	-0.461	-0.154	0.284	2.406	1.18	1.315	-0.768140652	0.218514826	1.033	1.75	11.922	0.106	0.189	0.1
WBGene00003893	ost-1	FALSE	FALSE	FALSE	-0.667278619	1.910718064	-1.011186361	6.08	5.416	5.824	7.733	5.817	4.812	1.515356494	1.03046E-25	120.096	41.992	68.63	1.488	2.828	4.774
WBGene00005905	srx-14	FALSE	FALSE	FALSE	0.954501329	-0.704231192	-0.990178628	-2.533	-2.287	-2.724	-2.97	-2.681	-3.322	1.159164652	0.502269317	0.024	0.011	0.155	0.012	0.266	0.271
WBGene00005904	srx-13	FALSE	FALSE	FALSE	0.789813324	-0.165826227	0.895570034	-2.825	-3.322	-2.926	-3.04	-2.683	-2.36	4.428534527	1.05262E-07	0.297	0.013				
WBGene00202064	C44B12.12	FALSE	FALSE	FALSE		1.390871213		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00016638	perm-4	FALSE	FALSE	FALSE	-0.92633172	-1.093593995	-1.488432678	7.006	6.084	6.224	5.133	6.436	4.945	0.656538805	0.006388285	1112.164	705.55	43.129	3.507	0.472	0.311
WBGene00016636	perm-2	FALSE	FALSE	FALSE	-1.108472921	-1.333467139	-1.570744173	7.179	6.066	6.697	5.367	6.501	4.946	0.537298132	0.027666989	822.333	566.625	34.294	3.102	0.557	0.208
WBGene00016639	C44B12.6	FALSE	FALSE	FALSE	0.971946767	0.617588043	0.915488764	-1.276	-1.071	-1.494	-1.338	-1.388	-0.851	0.836335433	0.019011478	1.241	0.692	3.837	0.775	3.028	3.294
WBGene00199664	C44B12.10	FALSE	FALSE	FALSE			0.577419876	-3.322	-3.322	-3.322	-3.322	-2.27	-3.322			0	0				
WBGene00200465	C44B12.11	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00023256	C50A2.t1	FALSE	FALSE	FALSE		2.352607855		-3.322	-3.322	-3.322	-2.014	-3.322	-3.322			0	0				
WBGene00016797	C50A2.3	FALSE	FALSE	FALSE	0.859858782	2.020444428	1.246174995	0.423	1.21	-0.292	1.557	0.376	1.544	1.349600697	6.57153E-11	1.727	0.686	2.474	1.784	7.282	7.164
WBGene00023257	C50A2.t2	FALSE	FALSE	FALSE	0.789813324		0.57729401	-1.408	-3.322	-3.322	-3.322	-2.014	-3.322	0.961907492		0.113	0				
WBGene00016798	ets-8	FALSE	FALSE	FALSE	5.587691037	2.352691945	2.994407231	-3.322	1.02	-3.322	-2.846	-3.322	-2.691			0	0	0.03	0.035	0.209	0.13
WBGene00219437	C50A2.7	FALSE	FALSE	FALSE		1.390871213	2.994362103	-3.322	-3.322	-3.322	-3.322	-3.322	-2.666			0	0				
WBGene00016796	cec-2	FALSE	TRUE	FALSE	0.184117996	2.410569916	0.236266991	4.051	4.256	3.701	6.1	3.728	3.965	-0.651249078	0.001968387	17.253	27.093	12.856	34.389	14.74	17.292
WBGene00198147	C50A2.5	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00198949	C50A2.6	FALSE	FALSE	FALSE	2.162390758	-2.579181653		-3.322	-3.322	0.502	-3.322	-3.322	-3.322			0	0				
WBGene00022426	Y104H12D.2	FALSE	FALSE	FALSE	-0.402516162	-0.854028498	-0.375553539	4.153	3.784	4.094	3.244	4.111	3.719	0.44388785	2.41266E-06	66.108	48.603				
WBGene00022428	Y104H12D.4	FALSE	FALSE	FALSE	-0.749815371	-0.592545928	0.373720786	0.751	0.116	1.247	0.527	0.885	1.219	0.142519934	0.381982142	16.658	15.077	25.177	29.661	53.345	53.526
WBGene00198533	Y104H12D.8	FALSE	FALSE	FALSE		1.390803573		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	1.322577874		0.103	0				
WBGene00197287	Y104H12D.7	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	0.601245423		0.147	0.094				
WBGene00007020	mdt-20	FALSE	FALSE	FALSE	-0.981132838	0.898014808	-0.154656716	3.27	2.282	2.887	3.775	2.889	2.696	-0.970486938	2.71553E-06	25.143	49.272	14.082	37.696	117.947	98.653
WBGene00196875	Y104H12D.5	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	-0.127532649		0.172	0.209				
WBGene00022427	spl-3	FALSE	FALSE	FALSE	-0.233224886	-0.988002737	0.768070078	3.803	3.613	3.605	2.631	3.779	4.548	-0.914808791	3.04762E-20	9.018	16.99	13.45	70.273	18.945	22.421
WBGene00196976	Y104H12D.6	FALSE	FALSE	FALSE	0.789776034	-2.012576038	0.57734779	-1.273	-3.322	0.106	-3.322	-1.892	-3.322			0	0				
WBGene00202019	Y104H12D.9	FALSE	FALSE	FALSE			0.595154057	-3.322	-3.322	-3.322	-3.322	-1.907	-3.322			0	0				
WBGene00001104	dsl-2	FALSE	FALSE	FALSE	-0.895413793	-0.220318343	-1.007802826	2.723	1.904	2.445	2.206	2.587	1.616	-5.322086409	3.21457E-15	0.027	1.078	2.187	2.878	10.525	15.494
WBGene00023163	W09G12.3	FALSE	FALSE	FALSE	3.091579838	0.423191608	-0.401776567	-3.322	-2.313	-1.203	-1.393	-0.599	-1.406	0.240570106		0.017	0.02				
WBGene00001103	dsl-1	FALSE	FALSE	FALSE	-1.621509459	-0.375138507	-1.353962853	1.27	-0.953	1.093	0.722	0.868	-0.373	-0.415798576		0.008	0.014	0.597	0.179	2.939	1.949
WBGene00021123	W09G12.9	TRUE	TRUE	TRUE	5.348653211	3.337290768	2.906594152	2.911	8.251	2.97	6.286	2.878	5.758	-0.331940187	0.007121928	10.817	13.603	14.206	36.213	16.321	10.715
WBGene00044463	W09G12.10	FALSE	FALSE	FALSE	0.789776034	0.776063763	-0.693493932	-2.616	-3.322	-1.875	-1.402	-1.506	-2.034	1.451415108	0.047860602	0.23	0.083	0.269	0.237	3.534	2.953
WBGene00021122	W09G12.8	FALSE	FALSE	FALSE	2.162383473	2.352560232	-0.394181192	-3.322	-3.322	-3.322	-3.052	-2.934	-3.322	0.590121908	0.851818239	0.015	0.012	0.061	0.018	0.047	0.027
WBGene00021121	W09G12.7	FALSE	FALSE	FALSE	0.027892027	0.91342475	-0.920781915	1.618	1.666	0.962	1.84	1.347	0.491	0.466950988	0.711382212	0.116	0.109	16.56	0.048	0.017	0.061
WBGene00021120	W09G12.6	FALSE	FALSE	FALSE		1.390803573		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	0.961907492		0.016	0	12.853	0.065	0.108	0.134
WBGene00009521	F38A1.8	FALSE	FALSE	FALSE	-0.94784528	-1.180615101	-1.173649675	3.964	2.957	3.847	2.681	3.891	2.701	1.055023522	2.03314E-15	63.747	30.677	41.378	16.264	17.854	17.532
WBGene00044908	F38A1.15	FALSE	FALSE	FALSE	1.702213847	-0.080417703	-0.045327805	-2.922	-2.726	-2.756	-2.86	-2.873	-2.995	0.942681564	0.620705994	0.025	0.013	0.065	0.072	0.11	0.23
WBGene00009522	F38A1.9	FALSE	FALSE	FALSE	-1.808716852	-0.667492107	-1.583917265	-0.714	-3.322	-0.45	-0.857	0.015	-1.318	2.087682455	0.058877357	0.165	0.041	0.037	0.011	0.021	0.049
WBGene00009523	clec-165	FALSE	FALSE	FALSE	0.052833857	-1.416778672	-1.395668341	0.152	-0.856	-0.29	-1.428	0.381	-0.862	3.221830441	0.007209382	0.156	0.021	0.084	0.017	0	0
WBGene00009524	F38A1.11	FALSE	FALSE	FALSE		1.390886873	2.03247929	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	0.60123711		0.004	0	0.004	0.007	0	0
WBGene00009518	clec-166	FALSE	FALSE	FALSE	-1.249508756	-0.708476196	-1.829419852	-0.373	-1.756	-0.768	-1.35	1.268	-0.391	3.557654232	0.004265964	0.307	0.027	0.121	0.013	0.006	0.004
WBGene00009519	F38A1.6	FALSE	FALSE	FALSE		-0.024812051	2.03247929	-3.322	-3.322	-2.956	-3.322	-3.322	-3.322	0.60123711		0.007	0	0	0.003	0	0
WBGene00045003	F38A1.16	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00009517	clec-167	FALSE	FALSE	FALSE	1.70751995	0.767417668	-2.354184656	-2.962	-2.771	-3.03	-2.964	-1.805	-2.902	0.60123711		0.003	0	0.003	0.011	0	0
WBGene00009520	clec-168	FALSE	FALSE	FALSE	-1.296376864	1.390771158	-0.73258162	-2.003	-3.322	-3.322	-3.322	-1.292	-1.997			0	0	0	0.012	0	0
WBGene00045037	F38A1.17	FALSE	FALSE	FALSE		0.877372081	2.032554839	-3.322	-3.322	-2.715	-2.559	-3.322	-3.322			0	0				
WBGene00009526	clec-169	FALSE	FALSE	FALSE	-1.59278092	0.551275606	-1.471892716	-1.109	-2.479	-1.205	-0.772	-0.479	-1.621	2.322527195	5.35704E-15	1.163	0.231	0.477	0.115	0.327	0.406
WBGene00009525	F38A1.13	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0	0	0.001	0	0
WBGene00009515	clec-170	FALSE	FALSE	FALSE	-0.918973086	-2.200794369	-1.698015675	-0.536	-1.703	-1.001	-2.412	-0.824	-2.367	0.999731051	0.308852166	0.456	0.23	0.145	0.02	0.004	0
WBGene00007476	C09E9.1	FALSE	FALSE	TRUE	0.436081704	-0.470890544	3.037327577	4.517	4.943	4.122	3.655	4.333	7.366	-0.283008691	0.06553611	17.065	20.728	14.633	70.263	204.095	209.73
WBGene00022425	plst-1	TRUE	FALSE	FALSE	2.358546277	0.223906165	1.477082767	4.652	6.997	4.868	5.09	4.597	6.064	-1.09643675	7.78798E-17	32.803	70.137	20.784	68.61	50.674	66.113
WBGene00018776	F53H1.1	FALSE	FALSE	FALSE	0.208204654	-0.480621169	-0.454476196	4.498	4.684	4.251	3.773	4.503	4.054	-0.02192423	0.954448331	47.655	48.384	31.911	21.642	40.784	45.321
WBGene00018778	F53H1.4	FALSE	FALSE	FALSE	-0.221219061	-0.248119205	-0.786401972	4.766	4.545	4.59	4.34	4.791	4.014	-1.452145097	1.76129E-06	17.237	47.163	20.563	23.813	54.918	65.084
WBGene00018777	F53H1.3	FALSE	FALSE	FALSE	-0.06775604	-0.201947808	1.169342121	3.611	3.557	3.48	3.28	3.454	4.616	-0.750517356	8.16794E-05	15.268	25.676	13.363	42.992	15.884	17.711
WBGene00023291	F53H1.2	FALSE	FALSE	FALSE	0.230924338	0.427021893	1.326903824	0.732	0.877	0.171	0.495	-0.236	0.939	-0.152792418	0.773560329	0.661	0.738				
WBGene00019054	F58F6.6	FALSE	FALSE	FALSE		-1.136511123	2.994362103	-3.322	-3.322	-2.937	-3.322	-3.322	-2.785			0	0	0.005	0.011	0.005	0.011
WBGene00019053	F58F6.5	FALSE	FALSE	FALSE		1.390802126	2.994315075	-3.322	-3.322	-3.322	-3.322	-3.322	-2.835	0.60123711		0.005	0	0.042	0.007	0	0
WBGene00004338	rfc-2	FALSE	FALSE	FALSE	-0.670466077	-1.485862104	-1.055912495	4.384	3.701	3.934	2.468	4.045	3.012	-0.530948054	4.23232E-05	54.505	78.731	29.369	204.746	149.516	132.551
WBGene00000678	col-104	FALSE	FALSE	FALSE	0.057563257	-0.758039264	-1.309361765	3.613	3.654	-0.488	-1.17	0.366	-0.802	-0.311207201	0.645685444	1.235	3.645	0.429	0.358	0.652	0.623
WBGene00023304	F58F6.t1	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00166535	21ur-13561	FALSE	FALSE	FALSE	2.162383473	1.390802126	1.556917718	-3.322	-3.322	-3.322	-3.322	-1.23	-1.329			0	0				
WBGene00000679	col-105	FALSE	FALSE	FALSE		1.390803573	-0.39396481	-3.322	-3.322	-3.322	-3.322	-2.888	-3.322	-0.120100277		0.004	0.006	0	0.036	0	0
WBGene00200943	F58F6.10	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00023305	F58F6.t2	FALSE	FALSE	FALSE			2.032558416	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00199889	F58F6.9	FALSE	FALSE	FALSE		-0.11963462	2.032589373	-3.322	-3.322	-2.313	-3.322	-3.322	-3.322			0	0				
WBGene00019052		FALSE	FALSE	FALSE			2.03262546	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322	-0.120101966		0	0.005				
WBGene00219265	mir-4937	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00023397	Y104H12A.t2	FALSE	FALSE	FALSE		2.352607855		-3.322	-3.322	-3.322	-2.122	-3.322	-3.322	-0.120101966		0	0.038				
WBGene00022423	nhr-41	FALSE	FALSE	FALSE	2.442055731	1.572977124	0.085482634	0.942	3.338	0.923	2.438	1.051	1.141	0.102323824	0.775119326	0.476	0.44	0.689	0.742	0.163	0.224
WBGene00198926	Y77E11A.18	FALSE	FALSE	FALSE			-0.425927895	-3.322	-3.322	-3.322	-3.322	-1.408	-3.322			0	0				
WBGene00022314	Y77E11A.14	FALSE	FALSE	FALSE	0.627656144	-1.520717002	-0.379754587	-0.47	-0.805	-0.536	-2.029	-0.196	-0.607	0.620441254	0.234368962	0.395	0.251	1.47	0.252	1.249	0.858
WBGene00023392	Y77E11A.t1	FALSE	FALSE	FALSE		1.390803573		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00022309	rpc-11	FALSE	FALSE	FALSE	0.196463169	-0.050112943	-0.786383862	1.45	1.457	2.166	2.11	2.046	1.27	0.363647628	0.030141525	32.603	25.325	13.934	24.962	130.407	96.764
WBGene00022310	Y77E11A.7	FALSE	TRUE	FALSE	0.593815903	2.320289096	0.463272075	4.885	5.49	4.643	6.958	4.655	5.119	-1.061176765	3.35954E-13	26.87	56.06	20.699	71.124	27.557	39.448
WBGene00199927	Y77E11A.20	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322			0	0				
WBGene00002180	jtr-1	FALSE	FALSE	FALSE	1.72286101	1.944418849	1.336876843	5.417	7.136	4.897	6.837	5.135	6.469	-0.340974441	0.037738598	32.254	40.827	30.134	110.672	431.442	392.924
WBGene00022311	Y77E11A.8	FALSE	FALSE	FALSE	-0.126702723	-0.098426905	-0.234465218	-2.219	-2.657	-1.879	-1.986	-2.505	-2.723	1.744202274	0.123621021	0.137	0.041	0.081	0.015	0.029	0.003
WBGene00022312	clec-171	FALSE	FALSE	FALSE	0.708269802	-1.162836314	-1.448218435	-2.132	-2.358	-1.739	-2.452	-1.922	-2.888	3.189883541	0.031685569	0.065	0.004	0.084	0.037	0.072	0.144
WBGene00235266	Y77E11A.22	FALSE	FALSE	FALSE	-0.945393256	-1.019338944	0.337900044	-1.058	-2.245	-0.668	-1.5	-0.988	-0.853	1.234818526	0.514551175	0.029	0.011				
WBGene00235267	Y77E11A.23	FALSE	FALSE	FALSE	-2.97662926	-0.56217529	0.162670542	-0.324	-3.322	0.131	-0.382	-0.574	-0.57	-1.618342606	0.001734925	0.116	0.349				
